LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,LPlin_rmsdmag,LPlin_chi2dof,LPlin_chi2dofR,LPmean_rmsdmag,LPmean_chi2dof,LPmean_chi2dofR,Lmmax,Lampl,NdataZTF,ZPztf_rmsdmag,ZPztf_chi2dof,ZPztf_chi2dofR,ZPmean_rmsdmag,ZPmean_chi2dof,ZPmean_chi2dofR,Zmmax,Zampl,Lindicator,Llimit,Zindicator,Zlimit,LC TYPE
9227464,0.3528657123494468,0.3528576241108366,0.3528616682301417,0.9999770784229606,352.0,0.2910191415390392,34.35161419402262,4.455712461851056,0.2993260066452613,35.176672076017105,4.257633049973341,14.931864058036776,0.2969379469674162,636,0.1627231452396019,15.179603745988096,3.655643443916918,0.1772782872720727,16.241990937789943,3.9292665817572128,14.92280879068018,0.2981867061946843,0,0.25,1.0,0.25,2
9236215,0.352570050907069,0.3525720246815622,0.3525710377943156,1.000005598247747,444.0,0.2527883773169087,4.213288601945476,1.753445620671351,0.2506790334576046,4.222175502066547,1.7427052517266968,16.191788627715855,0.4206707185290099,544,0.2117217697423677,27.637413056450352,4.652916921288667,0.2086739079444657,27.482121976865223,4.6971663676746696,16.197319098544746,0.3615964771257616,1,0.25,1.0,0.25,2
9255284,0.2990350785954384,0.2990333011000294,0.2990341898477339,0.9999940558966616,198.0,0.1044318671855046,1.1618015102813182,0.9327808410782464,0.1093976793023888,1.194487952610365,0.986333658467493,15.80265886666423,0.3642264604656393,419,0.0758603068709644,2.5909588724716457,1.47917610797113,0.0757092429209369,2.665344048492733,1.5365950286879275,15.730498037249165,0.3232385308762975,1,0.25,1.0,0.25,2
9289929,0.3570926277134892,0.3570873756662078,0.3570900016898485,0.9999852921990716,185.0,0.1673853507551254,1.034779246394923,0.8611003596750945,0.1674049883844738,1.0603069138823595,0.8970406374596366,16.226418591816564,0.3498264534542024,658,0.1059285517710642,3.5683634155016444,1.7885216404606097,0.1071847189101756,3.747442926004687,1.7901522981392757,16.213916935281794,0.3386441239215543,0,0.25,0.0,0.25,2
9297056,0.3637625865766261,0.3637715050196907,0.3637670457981584,1.0000245172081836,228.0,0.0735350482100139,2.081947317772524,1.0212874036545263,0.0844478974425792,2.5078773546449336,1.2422926644152414,15.416587954673982,0.475785992972721,198,0.0485776665540036,2.281259878995473,1.4590063224762158,0.0470886507756005,2.6811051818530154,1.4053824754629534,15.402946373802411,0.4403442211481163,0,0.25,0.0,0.25,2
9329336,0.3216867250891513,0.3216861035814027,0.321686414335277,0.9999980679720356,231.0,0.0745347203929294,0.868123350330669,0.8100375508782535,0.075351171327342,0.8681357038623113,0.8080554959852003,16.06459011350446,0.5078803486520833,559,0.0576453517165146,3.875833635138493,1.68606104395684,0.0555403032473623,3.7888479235343016,1.6459153673935234,16.03613940630773,0.4644413379477399,0,0.25,0.0,0.25,2
9356158,0.3082493598096549,0.3082534026086418,0.3082513812091483,1.0000131153524192,278.0,0.0962899581214381,0.8438327592195614,0.7959067415668479,0.1064816861915547,0.9387175893648426,0.9330323692951094,16.205460374733374,0.4579184645616898,319,0.052988681344191,7.362940493616885,1.6009872450752551,0.0570182838362199,8.096045738418509,1.7266451660897697,16.13320597629376,0.4355723742155497,0,0.25,0.0,0.25,2
9365776,0.2900312523388521,0.2900383238523623,0.2900347880956072,1.0000243819017889,446.0,0.0850912905800973,9.29959008071232,1.85755509555446,0.0950220566152791,11.923707253485276,2.0280936807110725,14.69862401368174,0.3942931610884805,254,0.0583407301367178,5.679409708688676,1.6372451407293056,0.0640524265396506,8.448570605999445,1.7575802362780142,14.69667091391769,0.371041626704244,1,0.25,0.0,0.25,2
9395078,0.352506211444229,0.3525032106248522,0.3525047110345406,0.999991487187234,229.0,0.0697143128024073,2.542133998241753,1.0769623381576847,0.0768247035332158,2.6143521609237124,1.2325541734150751,14.835862787197946,0.3146669603846579,478,0.0662946525081085,3.433505855173167,1.8510483419808903,0.0683591246081649,3.5152818747792858,1.866461808798424,14.778795717903908,0.3387565949389746,0,0.25,0.0,0.25,2
9422587,9422587.0,0.2722234423366864,1.1183229630565226,0.6952732026966045,4.108106757658948,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25,0.0,2
