LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_chi2dof,L_chi2dofR,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Zchi2dof,Zchi2dofR,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,Ampl_diff,dP,IndicatorType,ChiType,BE_score
11588863,0.647485,0.647479,0.647482,0.999991,217,0.9,0.9,0.9,0.9,15.43,0.69,78,1.9,1.0,1.9,0.9,15.51,0.63,1.5444,1.5784,29.4291,0.0805,6.248,1.5445,1.5722,35.9777,0.0489,13.2984,0.06,1e-05,NaN,NaN,NaN
11591510,0.629324,0.629326,0.629325,1.000003,223,0.8,0.7,0.8,0.8,15.72,0.38,438,2.0,1.3,2.0,1.3,15.66,0.39,1.589,1.6465,17.3898,0.0757,8.0202,1.589,1.5945,182.6484,0.0061,12.8093,0.01,0.0,NaN,NaN,NaN
11596145,0.463331,0.463329,0.46333,0.999996,227,6.3,1.7,6.6,1.8,14.83,0.92,291,16.1,3.0,17.8,3.2,14.75,0.93,2.1583,2.236,12.8593,0.1124,11.0927,2.1583,2.2361,12.8526,0.0357,19.9124,0.01,0.0,NaN,NaN,NaN
11597683,0.533543,0.533546,0.533544,1.000006,263,1.4,1.0,1.3,1.0,15.73,0.81,291,4.7,1.6,5.8,1.6,15.65,0.8,1.8743,1.9081,29.5465,0.1043,9.441,1.8743,1.9385,15.5678,0.0392,18.2936,0.01,1e-05,NaN,NaN,NaN
11601918,0.58255,0.582551,0.58255,1.000002,217,0.9,0.7,0.9,0.7,16.05,0.77,375,1.6,1.1,1.6,1.1,16.06,0.59,1.7166,1.7844,14.7406,0.0685,6.0705,1.7166,1.7233,150.0375,0.0022,8.2711,0.18,0.0,NaN,NaN,NaN
11636398,0.386754,0.386761,0.386758,1.000018,257,0.9,0.8,1.1,0.9,15.72,0.43,631,7.2,2.1,8.0,2.3,15.72,0.58,2.5856,2.6224,27.222,0.0297,7.2743,2.5856,2.5912,179.3722,0.0025,18.0683,0.15,2e-05,NaN,NaN,NaN
11638070,0.316968,0.316963,0.316966,0.999984,192,8.4,2.3,9.1,2.4,14.61,0.34,287,2.9,1.4,4.2,1.7,14.54,0.49,3.1549,3.2296,13.3851,0.042,11.592,3.1549,3.1605,181.3237,0.0026,13.6659,0.15,2e-05,NaN,NaN,NaN
11644471,0.530138,0.53011,0.530124,0.999947,226,13.2,2.6,18.2,2.9,14.62,0.43,323,22.4,3.9,38.2,4.6,14.31,0.93,1.8863,1.9446,17.1615,0.0456,8.8529,1.8864,1.9446,17.1925,0.0175,21.2534,0.5,5e-05,NaN,NaN,NaN
11652004,0.642491,0.642489,0.64249,0.999997,209,0.8,0.8,1.0,0.8,15.29,1.03,317,3.1,1.5,3.0,1.5,15.15,1.29,1.5564,1.6245,14.6951,0.1256,4.0413,1.5564,1.5923,27.9135,0.0058,15.5104,0.26,0.0,NaN,NaN,NaN
11657158,0.469653,0.469659,0.469656,1.000013,87,0.9,0.8,1.1,0.8,15.73,0.83,111,6.0,1.7,7.3,1.8,15.78,0.67,2.1292,2.2228,10.6849,0.1305,4.8269,2.1292,2.1924,15.8115,0.0389,17.4187,0.16,1e-05,NaN,NaN,NaN
11663372,0.507343,0.507344,0.507343,1.000002,242,2.2,0.9,2.2,0.9,15.02,1.14,379,11.1,2.4,11.7,2.3,15.04,1.08,1.9711,2.0026,31.7309,0.0638,8.3327,1.971,1.9869,63.2311,0.0229,21.2407,0.06,0.0,NaN,NaN,NaN
11667249,0.33015,0.330146,0.330148,0.999988,281,1.5,1.1,1.7,1.2,15.24,0.41,363,3.5,1.6,3.7,1.6,15.23,0.4,3.0289,3.0655,27.3373,0.0251,9.4797,3.029,3.0407,85.1064,0.0092,24.5242,0.01,1e-05,NaN,NaN,NaN
11667868,0.580082,0.580072,0.580077,0.999983,248,5.1,1.9,5.2,1.9,15.43,0.69,368,17.7,2.6,19.5,2.7,15.43,0.65,1.7239,1.7578,29.4724,0.093,7.9353,1.7239,1.7418,55.991,0.0071,8.0252,0.04,2e-05,NaN,NaN,NaN
11681432,1.080194,0.360076,0.720135,0.333344,278,10.9,1.5,11.0,1.8,15.24,0.28,484,21.3,3.6,23.3,3.9,15.25,0.19,0.9258,0.9643,25.9605,0.1009,5.4411,2.7772,2.7801,348.4321,0.0067,21.6649,0.09,0.99998,NaN,NaN,NaN
11688186,0.62516,0.625147,0.625154,0.999979,298,9.8,1.6,10.0,1.6,15.31,0.7,132,18.0,3.1,19.4,3.1,15.35,0.6,1.5996,1.6431,22.9859,0.0816,7.7371,1.5996,1.6024,354.6099,0.0696,16.841,0.1,2e-05,NaN,NaN,NaN
11691999,0.507907,0.521376,0.514642,1.026519,183,160.8,8.1,110.2,6.6,14.68,1.97,660,7.9,1.8,352.8,19.8,14.13,0.85,1.9689,1.9745,176.6784,0.1016,9.3837,1.918,1.9234,185.8736,0.0117,12.6581,1.12,0.02617,NaN,NaN,NaN
11693233,0.332724,0.532607,0.432666,1.600747,259,36.6,4.2,36.8,4.2,-578.1,595.47,228,11.9,2.6,383.5,22.6,15.46,1.06,3.0055,3.0185,77.101,0.0173,4.1246,1.8776,1.9401,15.9821,0.0276,19.9308,594.41,0.46198,NaN,NaN,NaN
11697185,0.465077,1.682738,1.073908,3.618192,233,6.3,2.5,10.9,3.3,15.88,0.4,15,21809.6,0.4,1.7,1.4,-301324.36,403374.42,2.1502,2.2399,11.1408,0.0636,6.5022,0.5943,0.5943,0.0,1983.6095,1273.8207,403374.02,1.13386,NaN,NaN,NaN
11705227,0.622634,0.622637,0.622636,1.000005,163,1.1,0.9,1.1,1.0,15.06,0.5,360,5.2,1.2,5.3,1.3,15.09,0.7,1.6061,1.6401,29.4291,0.159,6.5182,1.6061,1.6759,14.3256,0.0043,9.1971,0.2,0.0,NaN,NaN,NaN
11708168,0.269339,0.269339,0.269339,1.0,193,1.1,1.0,1.1,1.0,15.68,0.43,531,2.0,1.3,2.0,1.3,15.66,0.41,3.7128,3.7807,14.7156,0.021,7.6018,3.7128,3.7265,73.1261,0.0045,17.162,0.02,0.0,NaN,NaN,NaN
11710343,0.964552,0.586664,0.775608,0.608224,185,9.8,2.6,10.0,2.9,11.56,5.02,109,1.7,1.2,77.3,8.8,16.11,0.51,1.0368,1.0492,80.4505,0.1154,3.8184,1.7046,1.7497,22.1435,0.0159,7.2487,4.51,0.48722,NaN,NaN,NaN
11714464,0.713826,0.713825,0.713826,0.999999,193,4.6,1.4,4.6,1.4,15.69,0.59,533,3.5,1.5,3.5,1.4,15.66,0.6,1.4009,1.4593,17.1218,0.0719,6.3943,1.4009,1.4146,72.9927,0.0068,17.0544,0.01,0.0,NaN,NaN,NaN
11721002,0.457793,0.457791,0.457792,0.999996,195,10.1,1.8,9.9,1.8,15.07,1.18,282,6.1,2.0,6.9,2.2,15.07,1.13,2.1844,2.2523,14.7265,0.0671,8.9433,2.1844,2.2753,11.0059,0.0314,13.0619,0.05,0.0,NaN,NaN,NaN
11722875,0.998621,0.506939,0.75278,0.507639,206,41.8,5.8,40.0,5.0,-30.5,56.19,125,9.8,2.0,194.6,14.3,15.5,0.71,1.0014,1.0329,31.7158,0.3586,7.5099,1.9726,2.0029,33.0415,0.0428,37.9576,55.48,0.65315,NaN,NaN,NaN
11739544,0.644571,1.225025,0.934798,1.900528,278,11.2,2.0,164.4,13.1,14.36,0.63,24,81.8,3.8,101.9,4.5,-47.39,62.62,1.5514,1.6196,14.6617,0.1059,5.0343,0.8163,0.8219,178.8909,0.8179,4.5562,61.99,0.62094,NaN,NaN,NaN
11741466,0.318954,4.229872,2.274413,13.261699,233,0.6,0.7,5.3,2.8,16.18,0.34,13,0.3,0.2,60.2,7.3,-4044.88,4073.32,3.1352,3.2061,14.1044,0.0189,8.1199,0.2364,0.2402,265.252,75.6534,0.0,4072.98,1.71953,NaN,NaN,NaN
11748489,0.618734,3.195584,1.907159,5.164714,261,1.9,1.2,52.7,6.7,14.65,0.43,13,0.0,0.1,2120.5,1.1,-6.03,182.77,1.6162,1.684,14.7558,0.1107,6.0949,0.3129,0.3159,333.8898,8.1976,2.1569,182.34,1.35115,NaN,NaN,NaN
11762571,0.369132,0.369132,0.369132,1.0,230,2.6,1.4,2.6,1.4,15.58,0.35,699,10.7,2.7,10.7,2.7,15.56,0.34,2.7091,2.777,14.7275,0.0486,12.3921,2.7091,2.723,71.9683,0.0026,16.9772,0.01,0.0,NaN,NaN,NaN
11763086,0.400459,0.400473,0.400466,1.000035,250,2.0,1.3,2.4,1.4,15.95,0.45,579,10.9,3.0,11.9,3.2,15.95,0.37,2.4971,2.5669,14.3338,0.0291,6.6689,2.497,2.4999,348.4321,0.0103,16.9915,0.08,3e-05,NaN,NaN,NaN
11781491,0.541136,0.541136,0.541136,1.0,210,9.1,1.7,9.1,1.7,15.63,0.64,478,93.8,6.7,93.8,6.7,15.66,0.84,1.848,1.8829,28.5919,0.0923,6.2638,1.848,1.9253,12.9308,0.0062,11.4738,0.2,0.0,NaN,NaN,NaN
11782815,0.349125,0.34913,0.349128,1.000014,171,2.2,1.3,2.8,1.6,14.59,0.4,468,1.9,1.3,2.4,1.4,14.56,0.57,2.8643,2.8643,0.0,0.334,4.1924,2.8643,2.9349,14.1633,0.0018,19.0974,0.17,1e-05,NaN,NaN,NaN
11793018,1.368181,0.576794,0.972488,0.421577,65,2.1,1.4,6.6,2.8,16.1,1.31,120,13.8,2.7,275.9,19.4,16.27,0.9,0.7309,0.7648,29.4768,0.3623,3.2131,1.7337,1.7811,21.0904,0.0131,6.8083,0.41,0.81378,NaN,NaN,NaN
11806061,0.578486,1.249378,0.913932,2.159738,239,1.5,0.9,17.0,4.1,15.63,0.62,32,128.0,9.2,61.3,4.7,-81.65,99.96,1.7287,1.8002,13.9782,0.066,4.5873,0.8004,0.8084,124.7661,0.7044,3.7351,99.34,0.73407,NaN,NaN,NaN
11843692,0.599522,0.599542,0.599532,1.000033,224,3.1,1.0,3.9,1.2,15.67,0.98,67,5.7,2.1,7.4,1.8,15.75,0.7,1.668,1.6952,36.6972,0.0934,6.0337,1.6679,1.6855,56.9638,0.0283,6.94,0.28,3e-05,NaN,NaN,NaN
11857301,0.550273,0.550352,0.550312,1.000144,269,14.6,1.9,43.4,4.0,15.21,0.8,473,38.6,3.5,160.3,8.5,15.3,0.68,1.8173,1.8684,19.5714,0.1227,6.1386,1.817,1.8204,291.9708,0.0073,9.9318,0.12,0.00014,NaN,NaN,NaN
11864180,0.553188,0.553185,0.553186,0.999995,236,0.7,0.8,0.7,0.8,16.38,0.82,835,2.0,1.0,1.9,1.1,16.28,1.09,1.8077,1.8754,14.77,0.0567,6.1086,1.8077,1.8131,186.2197,0.0076,10.3141,0.27,1e-05,NaN,NaN,NaN
11864431,0.636505,0.636498,0.636502,0.999989,219,1.0,0.9,1.0,0.9,15.73,0.36,831,1.7,1.1,1.8,1.1,15.66,0.36,1.5711,1.6406,14.3833,0.0828,5.4564,1.5711,1.5746,284.495,0.0048,10.7095,0.0,1e-05,NaN,NaN,NaN
11905739,0.311346,0.311342,0.311344,0.999987,206,3.1,0.9,3.1,0.9,15.35,0.35,858,1.9,1.2,2.9,1.6,15.24,0.39,3.2119,3.3151,9.6895,0.0243,7.1238,3.2119,3.2154,286.533,0.0037,25.2344,0.04,1e-05,NaN,NaN,NaN
11912411,0.518367,0.518376,0.518372,1.000017,192,1.5,1.1,1.7,1.2,16.03,0.78,223,14.2,2.3,14.5,2.5,16.04,0.61,1.9291,1.966,27.1518,0.0799,10.7929,1.9291,2.0029,13.5538,0.036,57.9901,0.17,2e-05,NaN,NaN,NaN
11922992,0.999955,0.600688,0.800322,0.600715,193,84.1,7.8,72.2,8.2,14.82,7169.17,721,3.8,1.1,280.4,19.9,14.72,0.89,1.0,1.0029,352.7337,0.1406,5.6096,1.6648,1.6682,292.8258,0.0047,14.0259,7168.28,0.49888,NaN,NaN,NaN
11929402,0.561066,0.561063,0.561064,0.999995,209,1.2,0.9,1.1,0.9,16.34,0.9,1077,2.9,1.3,3.0,1.4,16.21,1.17,1.7823,1.7972,67.2721,0.0591,5.2622,1.7823,1.7858,290.6977,0.0047,11.3498,0.27,1e-05,NaN,NaN,NaN
11934810,0.482139,0.964131,0.723135,1.999695,231,3.8,1.7,26.4,4.5,15.58,0.99,36,21.7,3.7,180.3,11.2,15.73,0.81,2.0741,2.1079,29.5989,0.0751,6.1552,1.0372,1.0487,87.184,0.2258,3.4149,0.18,0.66653,NaN,NaN,NaN
11942032,0.67759,0.677595,0.677592,1.000007,203,0.8,0.8,0.8,0.8,15.95,0.85,385,6.4,1.5,6.8,1.5,15.88,0.84,1.4758,1.5297,18.5477,0.1263,5.9152,1.4758,1.5296,18.5787,0.0251,12.807,0.01,1e-05,NaN,NaN,NaN
11949036,0.573165,0.573174,0.57317,1.000016,204,0.8,0.9,0.9,0.9,16.2,0.82,367,5.3,1.8,6.5,1.9,16.14,0.82,1.7447,1.7814,27.2442,0.0615,5.814,1.7447,1.7495,207.6843,0.005,9.1457,0.0,2e-05,NaN,NaN,NaN
11953092,0.323151,0.323153,0.323152,1.000006,256,3.7,1.9,3.7,1.8,15.02,0.33,465,2.4,1.4,2.6,1.5,14.96,0.32,3.0945,3.1284,29.5334,0.0219,8.4815,3.0945,3.0979,294.9853,0.0071,18.5236,0.01,1e-05,NaN,NaN,NaN
11968367,0.632,0.632002,0.632001,1.000003,215,1.1,1.0,1.1,1.0,15.81,0.42,352,4.5,2.2,4.5,2.2,15.79,0.31,1.5823,1.6499,14.7787,0.1138,7.7568,1.5823,1.6361,18.5736,0.0066,10.2828,0.11,0.0,NaN,NaN,NaN
11969582,0.529887,0.997446,0.763666,1.882375,210,3.1,1.1,30.7,5.2,15.04,0.78,39,116.3,8.8,84.0,9.3,5.25,12609.05,1.8872,1.945,17.3115,0.0759,8.1199,1.0026,1.0428,24.8787,0.3559,5.4158,12608.27,0.61226,NaN,NaN,NaN
11986645,0.551101,0.551101,0.551101,1.0,213,0.8,0.8,0.8,0.8,16.47,0.47,987,11.5,2.5,11.5,2.5,16.47,0.63,1.8146,1.8486,29.3902,0.0329,6.1723,1.8145,1.8207,161.4205,0.0012,13.9296,0.16,0.0,NaN,NaN,NaN
12005595,0.489625,0.489629,0.489627,1.000008,178,7.2,1.5,8.1,1.7,14.62,0.84,510,12.2,1.8,9.1,1.9,14.36,1.06,2.0424,2.0622,50.5051,0.1125,6.0185,2.0424,2.0622,50.4414,0.0181,26.8069,0.22,1e-05,NaN,NaN,NaN
12019667,0.484077,0.484076,0.484076,0.999998,249,3.6,1.4,3.2,1.4,14.62,1.02,239,6.3,1.8,6.3,1.8,14.47,1.41,2.0658,2.0973,31.7209,0.1717,13.6422,2.0658,2.0974,31.6756,0.0164,29.4983,0.39,0.0,NaN,NaN,NaN
12028462,0.602137,0.602135,0.602136,0.999997,226,1.8,1.2,1.7,1.2,14.58,0.41,749,3.9,1.7,4.0,1.8,14.52,0.43,1.6608,1.7221,16.3066,0.0984,6.446,1.6608,1.6675,148.8095,0.0073,11.1638,0.02,0.0,NaN,NaN,NaN
12030800,0.99719,0.577623,0.787406,0.579251,251,8.1,3.0,8.4,3.2,-166408.38,166425.36,379,21.0,3.3,112.4,10.9,16.47,0.51,1.0028,1.0216,53.1491,0.0934,5.5698,1.7312,1.7599,34.9406,0.0074,9.2299,166424.85,0.53285,NaN,NaN,NaN
12031948,0.60408,0.604073,0.604076,0.999988,209,24.8,2.4,27.9,2.6,14.22,0.82,75,3.2,1.2,2.9,0.9,14.07,0.78,1.6554,1.6582,353.3569,0.1515,15.5772,1.6554,1.6748,51.5464,0.024,7.3957,0.04,1e-05,NaN,NaN,NaN
12035870,0.60365,0.603646,0.603648,0.999993,244,0.9,0.8,0.9,0.7,15.61,0.66,490,7.5,2.0,7.7,1.8,15.57,0.64,1.6566,1.6768,49.3949,0.0875,7.0765,1.6566,1.6758,52.0698,0.0053,10.3157,0.02,1e-05,NaN,NaN,NaN
12039129,0.636232,0.636225,0.636229,0.999989,219,1.7,1.0,1.7,1.1,15.49,0.43,490,8.0,2.5,8.2,2.5,15.49,0.38,1.5718,1.6056,29.577,0.1181,6.7037,1.5718,1.6178,21.7179,0.0074,15.1925,0.05,1e-05,NaN,NaN,NaN
12052216,0.614091,0.614094,0.614092,1.000005,192,0.5,0.7,0.5,0.7,16.09,0.51,396,2.8,1.2,2.8,1.1,16.11,0.76,1.6284,1.6625,29.3858,0.0803,7.5168,1.6284,1.6844,17.8731,0.0016,8.6146,0.25,0.0,NaN,NaN,NaN
12052313,0.617411,0.617415,0.617413,1.000006,223,2.6,1.0,2.5,1.0,15.05,0.48,393,3.4,1.7,3.4,1.6,15.11,0.65,1.6197,1.6883,14.5794,0.0622,5.5384,1.6197,1.6254,174.0644,0.0012,7.4266,0.17,1e-05,NaN,NaN,NaN
12058420,0.331378,0.33138,0.331379,1.000006,186,0.9,1.0,1.0,1.0,15.46,0.48,128,1.5,1.1,1.4,1.1,15.57,0.4,3.0177,3.0517,29.3772,0.0337,9.7755,3.0177,3.0205,357.1429,0.0555,29.1356,0.08,1e-05,NaN,NaN,NaN
12059457,0.499902,0.303657,0.40178,0.607433,80,30.4,4.8,54.1,7.4,14.47,0.33,366,22.7,3.7,183.0,20.0,14.44,0.52,2.0004,2.0345,29.3513,0.0723,4.9093,3.2932,3.4385,6.884,0.0031,11.9742,0.19,0.48844,NaN,NaN,NaN
12062665,0.499233,0.523756,0.511494,1.049121,186,58.0,8.2,53.8,8.6,15.51,7.12,383,10.4,1.9,692.9,29.8,15.14,1.28,2.0031,2.0031,0.0,13.5122,1933.9193,1.9093,1.956,21.411,0.016,22.8895,5.84,0.04794,NaN,NaN,NaN
12069774,0.415165,0.415169,0.415167,1.00001,179,1.1,1.0,1.1,1.0,15.4,0.41,366,4.8,1.8,4.9,1.8,15.35,0.56,2.4087,2.4768,14.6735,0.0734,7.7514,2.4087,2.4143,176.6784,0.0013,8.4946,0.15,1e-05,NaN,NaN,NaN
12074944,0.468263,0.468262,0.468262,0.999998,206,1.7,1.2,1.8,1.2,15.42,1.11,604,9.8,2.4,9.8,2.4,15.38,1.1,2.1356,2.1384,353.9823,0.123,11.5268,2.1356,2.202,15.0523,0.0243,22.4301,0.01,0.0,NaN,NaN,NaN
12077930,0.579668,0.579668,0.579668,1.0,176,0.8,0.8,0.8,0.8,16.19,0.75,415,2.9,1.1,2.9,1.1,16.17,0.96,1.7251,1.7754,19.8886,0.0646,4.4013,1.7251,1.7363,89.7666,0.0015,8.8648,0.21,0.0,NaN,NaN,NaN
12088350,0.499273,0.547453,0.523363,1.0965,221,16.0,3.2,13.4,3.3,-670.91,688.01,41,10155.6,48.9,8233.3,59.5,15.55,1.49,2.0029,2.029,38.2629,0.1082,8.9613,1.8266,1.8405,72.0721,9.908,92.5735,686.52,0.09206,NaN,NaN,NaN
12091674,0.711227,1.065126,0.888176,1.497589,216,0.8,0.9,7.5,2.6,15.76,0.45,23,14.5,0.4,2.2,0.5,-58.46,79.17,1.406,1.4706,15.4955,0.0646,3.7984,0.9389,0.9505,85.7265,0.4323,3.0245,78.72,0.39846,NaN,NaN,NaN
12093139,0.509446,0.509437,0.509442,0.999982,198,3.2,1.2,7.3,1.5,14.83,1.1,602,23.1,3.9,30.7,3.8,14.8,1.02,1.9629,2.0066,22.8833,0.138,6.4883,1.963,2.0027,25.1446,0.0268,82.5651,0.08,2e-05,NaN,NaN,NaN
12102822,0.562788,0.56286,0.562824,1.000128,200,14.3,2.9,21.4,3.6,15.06,0.51,408,73.0,6.4,131.4,9.1,15.08,0.61,1.7769,1.8415,15.4667,0.0751,7.3215,1.7766,1.7823,175.5926,0.0019,12.1027,0.1,0.00013,NaN,NaN,NaN
12105373,0.714723,0.714724,0.714724,1.000001,224,0.6,0.7,0.6,0.7,16.02,0.74,411,1.9,1.0,1.9,1.0,16.02,0.95,1.3991,1.402,350.2627,0.1024,8.2096,1.3991,1.4338,28.8684,0.0015,5.4658,0.21,0.0,NaN,NaN,NaN
12105672,0.484188,0.484192,0.48419,1.000008,254,1.0,0.9,1.6,0.9,15.23,1.05,559,6.0,1.7,6.7,1.8,15.15,1.04,2.0653,2.1194,18.5014,0.0452,5.8007,2.0653,2.0966,31.954,0.0282,27.2066,0.01,1e-05,NaN,NaN,NaN
12108241,0.460074,0.46007,0.460072,0.999991,110,3.0,1.2,3.7,1.3,14.68,1.16,1182,10.9,1.8,11.4,2.0,14.68,1.12,2.1736,2.2148,24.2336,0.0814,5.368,2.1736,2.259,11.7069,0.0235,14.8927,0.04,1e-05,NaN,NaN,NaN
12146066,0.553991,0.554036,0.554013,1.000081,203,6.8,2.1,8.7,2.2,15.75,0.48,155,22.2,3.4,32.7,4.0,15.64,0.47,1.8051,1.8728,14.758,0.078,6.4082,1.8049,1.815,98.912,0.0093,11.5756,0.01,8e-05,NaN,NaN,NaN
12149191,0.597685,0.59768,0.597682,0.999992,231,0.6,0.7,0.6,0.7,16.46,0.47,627,2.1,1.2,2.2,1.2,16.51,0.54,1.6731,1.7382,15.3775,0.0666,5.916,1.6731,1.6788,177.4623,0.0136,22.6739,0.07,1e-05,NaN,NaN,NaN
12172879,0.377286,0.377308,0.377297,1.000058,229,2.5,1.5,3.6,1.7,15.77,0.36,246,17.7,4.2,26.4,5.3,15.77,0.47,2.6505,2.7239,13.6305,0.0363,7.959,2.6504,2.6553,202.8398,0.0014,6.7895,0.11,6e-05,NaN,NaN,NaN
12173292,0.275489,5.460248,2.867868,19.820203,234,1.0,0.8,21.9,5.2,15.49,0.41,4,0.0,0.1,0.0,0.1,-55.88,93.88,3.6299,3.6665,27.2926,0.0168,9.2843,0.1831,0.1877,220.5072,75.3753,18.3705,93.47,1.80788,NaN,NaN,NaN
12181468,0.5818,0.581794,0.581797,0.99999,233,9.8,1.8,8.3,1.6,14.4,0.79,275,11.5,2.1,14.9,2.3,14.3,1.19,1.7188,1.7554,27.3448,0.0761,8.4484,1.7188,1.741,45.0349,0.0031,9.1624,0.4,1e-05,NaN,NaN,NaN
12191421,0.577243,0.577226,0.577234,0.999971,228,17.4,2.3,18.7,2.3,14.88,0.69,506,64.0,5.5,71.3,5.9,14.83,0.93,1.7324,1.8002,14.7525,0.1049,7.0044,1.7324,1.7359,286.944,0.019,13.2029,0.24,3e-05,NaN,NaN,NaN
12192232,0.642517,2.409004,1.52576,3.749323,223,4.6,2.0,123.8,10.1,14.45,0.81,15,44.5,5.1,7.9,0.8,-6815.32,6911.23,1.5564,1.5703,71.6332,0.1332,5.5161,0.4151,0.4193,240.3846,12.0857,41.7911,6910.42,1.15778,NaN,NaN,NaN
12192263,0.567993,0.567996,0.567994,1.000005,220,0.9,0.9,0.9,0.9,15.44,0.81,948,3.8,1.4,4.1,1.4,15.39,0.76,1.7606,1.8283,14.7634,0.0926,7.7944,1.7606,1.8413,12.3908,0.0032,7.9536,0.05,1e-05,NaN,NaN,NaN
12201893,0.667813,0.667808,0.66781,0.999993,166,0.8,0.7,0.7,0.7,16.29,0.61,792,3.2,1.4,3.4,1.4,16.3,0.8,1.4974,1.501,282.8854,0.1616,10.0871,1.4974,1.5053,127.6324,0.0129,13.0735,0.19,1e-05,NaN,NaN,NaN
12217047,0.997184,0.583409,0.790296,0.585057,210,15.3,3.6,12.9,3.9,-4385.2,4401.86,213,2.7,1.4,160.8,13.4,15.8,0.64,1.0028,1.0302,36.4697,0.1318,4.3859,1.7141,1.7175,289.0173,0.0098,9.1831,4401.22,0.52357,NaN,NaN,NaN
12225068,0.730872,0.73088,0.730876,1.000011,210,4.1,1.1,4.2,1.1,15.44,0.54,924,2.3,1.4,2.4,1.4,15.33,0.52,1.3682,1.3741,170.2128,0.0727,6.3706,1.3682,1.3717,288.1844,0.0065,17.8779,0.02,1e-05,NaN,NaN,NaN
12229884,0.303909,0.303905,0.303907,0.999987,170,0.7,0.7,0.7,0.8,16.35,0.46,217,1.4,1.0,1.5,1.1,16.41,0.33,3.2905,3.2933,349.6503,0.0384,10.0659,3.2905,3.4331,7.0124,0.0044,10.8413,0.13,1e-05,NaN,NaN,NaN
12246112,0.624543,0.624541,0.624542,0.999997,218,1.1,1.0,1.0,0.9,15.19,0.44,221,1.7,1.2,1.7,1.2,15.13,0.37,1.6012,1.6689,14.7721,0.0742,6.7041,1.6012,1.6047,284.495,0.0161,13.0062,0.07,0.0,NaN,NaN,NaN
12246346,0.512537,0.512518,0.512528,0.999963,201,2.4,1.3,2.5,1.4,16.0,0.87,2117,32.8,3.1,40.6,3.2,15.91,0.87,1.9511,1.9546,282.8854,0.0989,5.7357,1.9511,1.9769,38.7747,0.0117,14.0167,0.0,4e-05,NaN,NaN,NaN
12246627,0.661061,0.661064,0.661062,1.000005,229,1.0,0.9,1.0,0.9,16.28,0.69,2199,3.2,1.7,3.4,1.7,16.25,0.69,1.5127,1.5328,49.8629,0.1741,11.4986,1.5127,1.5203,132.1004,0.0055,11.8408,0.0,0.0,NaN,NaN,NaN
12252043,0.340085,0.704536,0.52231,2.071647,188,12.7,3.1,23.7,4.6,15.7,0.63,2215,2.6,1.4,277.5,17.3,15.63,0.8,2.9404,2.9574,59.0842,0.0457,5.1454,1.4194,1.4227,299.8501,0.0028,9.9296,0.17,0.69777,NaN,NaN,NaN
12259713,0.614111,0.614113,0.614112,1.000003,226,0.7,0.8,0.7,0.8,16.21,0.4,1011,1.6,1.1,1.7,1.2,16.36,0.6,1.6284,1.696,14.794,0.0406,4.0977,1.6284,1.6317,297.1768,0.0096,12.2502,0.2,0.0,NaN,NaN,NaN
12275391,0.499252,0.743467,0.62136,1.489162,78,9.6,2.9,7.9,2.4,-28.12,43.92,376,3.1,1.5,107.4,13.8,15.37,0.38,2.003,2.0715,14.5975,0.1135,5.4656,1.345,1.3586,73.9372,0.0079,10.2069,43.54,0.39303,NaN,NaN,NaN
12282761,0.635092,0.635095,0.635094,1.000005,265,2.0,1.3,2.0,1.3,16.08,0.38,68,1.0,1.0,1.0,1.0,16.0,0.32,1.5746,1.6084,29.5552,0.0682,9.0799,1.5746,1.6436,14.4844,0.029,4.3419,0.06,0.0,NaN,NaN,NaN
12286050,0.705724,0.705724,0.705724,1.0,229,0.6,0.8,0.6,0.8,16.57,0.6,2265,1.3,1.0,1.3,1.0,16.57,0.82,1.417,1.444,37.0508,0.0822,9.3594,1.417,1.4223,187.4414,0.0017,7.8666,0.22,0.0,NaN,NaN,NaN
12288666,0.593844,0.593819,0.593832,0.999958,250,1.4,1.0,2.4,1.1,15.37,0.88,365,3.5,1.6,6.4,1.6,15.51,0.62,1.6839,1.73,21.6943,0.0705,6.3364,1.684,1.6884,229.3578,0.0035,8.7013,0.26,4e-05,NaN,NaN,NaN
12290136,0.661838,0.661837,0.661838,0.999998,192,2.3,1.5,2.3,1.5,14.75,0.37,1288,4.5,1.8,4.5,1.7,14.79,0.55,1.5109,1.5484,26.7201,0.0817,6.6575,1.5109,1.5173,156.8627,0.0396,11.3784,0.18,0.0,NaN,NaN,NaN
12292722,0.302232,0.302232,0.302232,1.0,194,2.1,1.3,2.1,1.3,15.64,0.45,2043,1.8,1.2,1.8,1.2,15.61,0.41,3.3087,3.4102,9.8532,0.0261,10.1776,3.3087,3.4604,6.5909,0.0012,5.5681,0.04,0.0,NaN,NaN,NaN
