ID,Porig,Pnew,ra,dec,ug,gi,iK,JK,logP,Ampl,skew,kurt,magMed,nObs,LCtype,lab,bab
12815608,0.36293103,0.36293031,223.821365,28.79324,1.17,0.11,1.04,0.22,-0.4401759,0.41,-0.1,-1.19,16.0,223,2,0.7632499351896405,1.0939374685650058
12833050,0.58701203,0.58702768,223.422897,4.658344,1.26,-0.08,1.03,0.52,-0.231353,0.83,-0.43,-0.92,16.57,225,1,0.012915436464758123,0.9286896949861828
12837651,0.47002202,0.47001564,222.010147,3.620628,1.19,0.11,0.65,0.19,-0.3278818,0.7,-0.56,0.58,15.38,169,1,-0.03724532623756005,0.9348507072457227
12841922,0.385219,0.38521352,222.131058,4.263376,1.21,-0.02,1.07,0.47,-0.4142923,0.43,2.01,6.5,16.05,181,2,-0.0209090444388913,0.940906999750143
12844564,0.28505798,0.28505426,223.007736,-1.703993,1.15,0.06,0.76,0.04,-0.5450668,0.41,0.02,-1.4,15.22,214,2,-0.1226093799525998,0.8567123166339365
12852289,0.77104993,0.77104989,223.834396,-2.375778,1.18,0.32,1.18,0.27,-0.1129175,0.48,-0.09,-1.04,15.92,245,1,-0.11882201547577331,0.8382990930253964
12856149,0.62286596,0.62286855,223.296783,-1.762041,1.14,0.35,1.48,0.5,-0.2056054,0.48,2.65,14.59,15.93,231,1,-0.11805407060489692,0.8525409797216702
12858280,0.54051506,0.5405187,222.212311,-2.562881,1.17,0.33,1.19,0.31,-0.2671922,0.53,-0.98,0.09,14.89,207,1,-0.15364133405305935,0.8549844406744622
12873666,0.28352796,0.28352809,222.80748,34.980503,1.21,-0.08,1.12,0.34,-0.5474041,0.48,0.47,-0.12,16.73,225,2,1.0025694822231026,1.1045490704171315
12877772,0.61955006,0.61954201,223.124557,33.92857,1.22,0.24,1.16,0.75,-0.2079236,0.65,0.02,0.45,16.91,232,1,0.9608386598079184,1.1024546753147382
12878768,0.62680695,0.62678608,223.864075,36.201744,1.22,0.24,1.03,0.56,-0.2028662,0.35,0.56,0.09,15.78,200,1,1.043113480746931,1.086240566563711
12887415,0.29039397,0.29039244,223.510712,37.042236,1.23,-0.09,0.87,0.26,-0.5370124,0.35,0.22,-0.4,15.93,221,2,1.0761176569021433,1.0882476952035043
12887864,0.288859,0.28886245,223.354691,38.689117,1.2,-0.09,0.71,0.17,-0.5393141,0.37,0.08,-1.23,15.67,198,2,1.137134367551866,1.0835353062231197
12895722,0.66730104,0.66729986,223.628815,40.069965,1.21,0.19,0.85,0.07,-0.1756782,0.63,-0.27,-0.83,16.56,233,1,1.1838393783352341,1.0731855037587932
12905848,0.48490404,0.48490681,222.532928,42.078495,1.16,0.31,1.17,0.12,-0.3143442,1.06,-0.87,-0.4,16.27,178,1,1.2633042191785355,1.0748610198407078
12936747,0.46396893,0.46396591,223.413284,50.19775,1.19,0.26,1.05,0.25,-0.3335111,0.92,-0.66,-0.28,16.34,229,1,1.5003897447694454,0.9989915572565143
12943921,0.61146204,0.61145616,223.111252,6.145609,1.14,0.21,1.15,0.23,-0.2136305,0.43,-0.11,-1.06,15.55,203,1,0.040526545231308386,0.9495987394250749
12946318,0.34339099,0.34338996,223.53717,6.714302,1.16,0.08,1.19,0.3,-0.4642111,0.4,0.13,-1.39,15.66,246,2,0.06178465552059942,0.950139791493193
12947453,0.65016412,0.65015662,222.840149,5.21278,1.21,-0.14,0.81,0.11,-0.186977,0.8,-0.74,-0.84,15.62,238,1,0.014084807063594162,0.9426872355871773
12949815,0.28732195,0.28731723,223.549759,6.223328,1.18,0.05,0.81,0.09,-0.5416312,0.38,-0.22,-1.35,15.7,240,2,0.050597095015315396,0.9445896444718511
12968612,0.33199497,0.33199214,222.666489,56.246429,1.11,0.11,1.07,0.23,-0.4788685,0.47,0.08,-0.97,16.02,176,2,1.6574344708638948,0.9410815326753426
12970590,0.4878701,0.48785755,223.412521,58.149014,1.21,0.22,1.16,0.38,-0.3116958,0.92,-0.83,0.16,16.45,188,1,1.6908924326246266,0.9137147700040713
12978739,0.62516996,0.62518845,223.492645,59.683598,1.16,0.31,1.36,0.33,-0.2040019,0.89,-0.09,-1.04,15.5,149,1,1.721837120262486,0.8949524805451324
12985545,0.54648003,0.54648566,223.392776,63.263401,1.13,0.32,1.43,0.43,-0.2624257,0.63,-1.15,0.25,15.75,185,1,1.7914059442469803,0.8512494360751944
12994117,0.57904898,0.57904411,222.120209,8.572647,1.18,0.32,1.17,0.55,-0.2372847,0.76,-0.52,-0.98,16.42,215,1,0.08012806595905975,0.9894446062481054
13005046,0.67652508,0.6765124,223.662231,9.298496,1.15,0.34,1.02,0.16,-0.1697161,0.54,-0.32,-1.24,16.14,260,1,0.12702506296014748,0.9756565051573503
13011972,0.53296599,0.5329737,222.342499,9.811208,1.18,-0.11,0.67,0.23,-0.2733005,0.83,-0.97,-0.26,15.5,221,1,0.1160993018426626,0.9993231698143933
13012463,0.54363399,0.54364768,223.093903,9.042234,1.18,0.3,0.84,0.12,-0.2646934,0.79,-0.17,-0.59,16.21,259,1,0.11023499555596183,0.9809623060834128
13015485,0.55094202,0.55094416,224.212723,2.708184,1.12,0.27,0.95,0.11,-0.2588941,0.71,-0.69,-0.4,15.67,170,1,-0.01380555438327491,0.8958251451711295
13021022,0.75675901,0.75678189,224.41333,1.771219,1.09,0.13,1.18,0.39,-0.1210424,0.31,-0.25,-1.15,15.53,172,1,-0.029164451800824054,0.8821941237130538
13021365,0.60342111,0.60342859,225.490356,1.835921,1.17,0.31,1.12,0.42,-0.2193795,0.78,-0.59,-0.6,15.53,214,1,-0.00808087443673422,0.8690867010305764
13033809,0.5538901,0.55390295,224.332123,-0.891075,1.24,0.08,0.74,0.29,-0.2565764,0.69,-0.52,-0.9,15.71,238,1,-0.0822922742315324,0.8509003702247955
13035082,0.6130901,0.61310748,225.905594,-0.470216,1.21,0.34,0.91,0.31,-0.2124757,0.41,-0.36,-1.35,14.96,202,1,-0.045500733599492804,0.8364141374332426
13049022,0.76838398,0.76837527,225.44458,12.607723,1.14,0.32,1.12,0.24,-0.1144217,0.55,-0.2,-1.06,16.16,149,1,0.24364796357840834,0.9815208114440511
13052359,0.54786505,0.54786772,225.531937,11.231492,1.11,0.28,1.28,0.32,-0.2613264,0.92,-0.98,0.04,16.45,159,1,0.20844467256568278,0.9677850702308558
13053898,0.43487005,0.43486729,225.026703,12.813455,1.2,0.24,1.1,0.37,-0.3616405,1.01,-1.16,0.18,15.06,177,1,0.24274039236737144,0.9894795128331452
13056608,0.38658304,0.38658435,224.190598,12.718271,1.14,-0.0,1.08,0.31,-0.4127572,0.48,0.47,-0.98,16.11,182,2,0.2267880830041431,1.000876512848668
13061514,0.58718398,0.58718633,224.397797,13.952481,1.11,0.22,1.22,0.45,-0.2312258,0.49,-0.81,0.46,16.37,106,1,0.2648362606976198,1.0086083214350032
13066028,0.59292191,0.59294027,224.589417,13.349612,1.22,-0.1,0.88,0.49,-0.2270025,0.68,-0.42,-0.89,16.77,190,1,0.2507514536340252,1.000597260168349
13087122,0.61365009,0.61366818,225.328949,18.787777,1.12,0.13,1.21,0.61,-0.2120792,0.52,-0.55,0.28,16.47,245,1,0.4233121567787048,1.030808909520371
13089931,0.30748597,0.30748332,225.342834,18.542315,1.15,-0.0,1.08,0.49,-0.5121747,0.54,-0.32,-0.74,16.46,259,2,0.4157548811175693,1.028993767098297
13102760,0.69541796,0.69541584,225.277756,19.757498,1.12,0.06,1.06,0.28,-0.1577541,0.61,-0.36,-0.93,16.44,299,1,0.45364597917836624,1.0376331468956688
13103579,0.57756305,0.57757365,225.003983,19.069296,1.15,0.37,1.08,0.08,-0.2384006,0.72,-0.53,-0.49,16.49,233,1,0.4284085181945283,1.037598240310629
13104605,0.6084671,0.60845383,225.248688,20.325459,1.15,0.15,1.2,0.35,-0.2157629,0.63,-0.31,-1.08,16.62,275,1,0.47174504352154756,1.0414205113724964
13109299,0.314073,0.31407099,225.323334,19.290098,1.17,0.03,1.22,0.64,-0.5029694,0.57,0.33,-0.95,16.59,265,2,0.439177199679333,1.0340726752216003
13112616,0.65266106,0.65266622,225.771591,21.887865,1.19,0.34,1.22,0.25,-0.1853123,0.39,-0.16,-0.66,15.36,387,1,0.5283460711637233,1.0417346706378554
13116521,0.62626999,0.62626589,225.260193,21.045168,1.22,0.23,0.93,0.29,-0.2032384,0.82,-0.75,-0.32,16.34,204,1,0.4955164279337101,1.045260235726884
13119720,0.57342206,0.57340614,224.327438,22.986324,1.19,0.17,0.95,0.16,-0.2415256,0.77,-0.79,-0.47,15.53,256,1,0.5529377603243235,1.0693632326969258
13155170,0.7207539,0.72077783,224.226547,27.043343,1.12,0.36,1.06,0.03,-0.142213,0.62,-0.3,-1.14,16.26,183,1,0.6989694588386892,1.084669770236916
13172492,0.61429602,0.61432271,224.67598,4.824201,1.13,0.32,1.04,0.31,-0.2116223,0.56,-0.51,-0.74,15.19,214,1,0.03989822670059029,0.9139591160993507
13174732,0.58091194,0.58092252,224.25705,3.300289,1.18,0.14,1.13,0.66,-0.2358897,0.74,-0.17,-0.97,16.85,171,1,-0.0006108652381975332,0.902143237063349
13182467,0.33586001,0.33586249,224.324142,-2.65421,1.23,-0.1,0.66,0.14,-0.4738417,0.4,-0.08,-1.31,15.23,228,2,-0.11452850551586735,0.828909221649667
13214916,0.46437101,0.46438585,225.628906,36.758587,1.19,0.13,0.81,0.28,-0.3331349,0.95,-0.26,-0.99,15.1,153,1,1.0541788682045752,1.0601653475389157
13215994,0.55810999,0.55810552,225.066162,36.169655,1.19,0.22,1.01,0.28,-0.2532802,0.7,-0.28,-1.1,16.39,205,1,1.0359227242287146,1.0696424853772448
13217513,0.34884299,0.34884557,225.19812,35.164291,1.26,-0.16,1.25,0.09,-0.45737,0.37,0.2,-1.4,14.84,214,2,0.9992009967667537,1.0702882572004828
13222675,0.56407,0.56407199,224.88414,36.424187,1.19,0.32,0.97,0.43,-0.248667,0.63,-0.59,-0.83,15.86,194,1,1.045940914135162,1.071440174506799
13227470,0.63018302,0.63019961,224.807999,37.042767,1.19,0.21,0.79,0.15,-0.2005333,0.52,0.1,-0.85,14.83,177,1,1.0684905680709287,1.070550056588282
13233004,0.673273,0.67328789,224.117126,39.768555,1.22,0.2,0.98,0.18,-0.1718088,0.43,-0.52,-0.66,16.16,221,1,1.1693705988362009,1.0684731147784086
13237486,0.62598395,0.62600095,225.293976,39.002304,1.23,0.26,1.14,0.41,-0.2034368,0.42,-0.2,-1.12,15.81,166,1,1.134306934163635,1.056639782449887
13242539,0.53714297,0.53713701,225.955872,42.164246,1.18,0.28,1.22,0.2,-0.2699101,0.98,-0.18,-0.66,16.62,211,1,1.2349775254186675,1.0327985848676444
13266018,0.57174503,0.57173485,224.937378,47.069355,1.16,0.3,1.36,0.26,-0.2427976,0.71,-0.52,-0.96,15.03,74,1,1.3958096159899451,1.0112437686055145
13269153,0.59946896,0.59948648,225.000885,48.671131,1.17,0.36,0.99,0.17,-0.2222333,0.73,-0.52,-0.29,16.96,216,1,1.4411009100791983,0.9974033076371995
13273848,0.58740102,0.58738734,224.96196,49.091919,1.2,0.23,0.91,-0.02,-0.2310653,0.64,-0.11,-0.93,16.75,205,1,1.4532484016730782,0.99417444852101
13282721,0.68936003,0.68938494,224.201614,6.807718,1.16,0.28,1.13,0.24,-0.1615539,0.68,-0.43,-1.03,15.05,238,1,0.07618362184955263,0.9421287302265391
13286196,0.54089305,0.5409001,224.497375,6.470367,1.19,0.26,0.98,0.18,-0.2668886,0.72,-0.63,-0.63,16.37,231,1,0.0737227076042406,0.9344492815177641
13293509,0.51604194,0.51604375,225.765778,52.379074,1.23,-0.1,0.8,0.55,-0.287315,0.9,-0.26,1.17,16.94,237,1,1.5323292700809414,0.9566847761881718
13304510,0.30241505,0.30241122,224.528152,56.505077,1.22,-0.06,0.79,0.14,-0.5193966,0.55,2.36,10.06,14.67,176,2,1.6437161829432192,0.9244310916113166
13316420,0.27174302,0.27174256,225.052155,59.577,1.25,-0.2,0.62,0.11,-0.5658416,0.34,0.08,-0.71,15.7,175,2,1.7048899732256206,0.8860687546524812
13331395,0.64674399,0.64670056,225.729599,8.775146,1.09,0.27,0.99,0.09,-0.1892676,0.64,3.68,22.0,16.25,194,1,0.14981906299119307,0.9412909721855819
13335662,0.590826,0.59083651,224.230347,8.76623,1.14,0.32,1.03,0.24,-0.2285404,0.71,1.04,6.56,16.69,249,1,0.12381365713647785,0.9622872830870736
13348504,0.61152301,0.61153281,225.568375,10.34242,1.01,0.36,1.24,0.31,-0.2135872,0.74,-0.52,-0.77,15.38,197,1,0.1861393647251952,0.9588838910456846
13355848,0.58258997,0.58259149,226.545868,2.90924,1.12,0.32,1.27,0.27,-0.234637,0.78,-0.39,-0.74,15.86,185,1,0.032498030672134526,0.8675333579963015
13361210,0.81666699,0.81669868,226.403946,2.997285,1.15,0.21,1.09,0.47,-0.087955,0.57,1.04,2.0,16.28,220,1,0.03183480555637663,0.8704131512620922
13367453,0.5508271,0.55082593,226.828827,2.712759,1.15,-0.13,0.6,0.06,-0.2589847,0.82,-1.18,0.3,16.0,187,1,0.033370695298131636,0.8615468786619609
13374892,0.55488706,0.55488694,226.70282,0.622949,1.24,-0.02,0.88,0.22,-0.2557954,0.79,-0.71,-0.65,16.43,228,1,-0.01045452221944565,0.8391892109439135
13379825,0.56194292,0.56194514,227.319839,0.329811,1.13,0.32,0.91,-0.09,-0.2503078,0.57,-0.35,-0.85,16.26,214,1,-0.005393067388663297,0.8277747576358706
13423223,0.63467399,0.6346639,227.208374,16.015007,1.14,0.32,1.13,0.25,-0.1974493,0.74,-0.84,-0.12,16.74,254,1,0.36349972331285896,0.9828298083830468
13437861,0.290601,0.29059809,226.166946,17.135614,1.19,-0.05,1.04,0.3,-0.5367029,0.49,5.07,36.41,16.18,229,2,0.3828903313025158,1.006793179012929
13438932,0.58216796,0.5821775,227.554962,18.288675,1.19,0.23,0.51,-0.19,-0.2349517,0.64,-0.26,-0.45,16.12,163,1,0.4338190388757104,0.9933541437725727
13459905,0.37852895,0.37853024,226.450027,22.815107,1.13,0.06,1.06,0.34,-0.4219009,0.47,-0.53,-0.53,16.12,247,2,0.5649281722855246,1.0356260182558754
13474411,0.771225,0.77120593,226.613785,23.844152,1.17,0.08,0.76,0.22,-0.1128189,0.44,-0.21,-1.0,15.64,262,1,0.6003758093935296,1.0374935205555094
13480349,0.59470789,0.59469935,226.930618,25.879351,1.22,0.01,1.06,0.52,-0.2256963,0.65,-0.26,0.02,16.87,195,1,0.6709569243441802,1.0398148084606618
13488714,0.49369497,0.49368274,227.862244,28.464018,1.24,0.17,0.96,0.19,-0.3065413,0.94,-0.64,-0.98,15.27,195,1,0.7625343501963227,1.0317688406089678
13498334,0.57889993,0.57890588,226.473618,27.09288,1.23,0.1,0.8,0.02,-0.2373965,0.69,-0.89,-0.37,15.53,185,1,0.7104188187317719,1.050182064217508
13506406,0.76396595,0.76397491,227.613327,29.716665,1.13,0.12,1.53,0.36,-0.116926,0.34,-0.54,0.27,14.42,165,1,0.8045444252918261,1.0374237073854295
13509076,0.54427201,0.54426058,226.669785,29.715351,1.25,-0.21,0.59,0.16,-0.264184,0.83,-0.37,-1.39,16.12,180,1,0.8027292828697519,1.0516830473742231
13515755,0.66270096,0.66272019,227.449005,3.458653,1.17,0.25,0.9,0.15,-0.1786824,0.74,-0.47,-0.76,15.28,186,1,0.059358647860327185,0.8615468786619609
13517578,0.53437496,0.53438214,226.287537,4.333095,1.16,0.25,1.06,0.56,-0.2721539,0.66,-0.56,-0.27,16.22,228,1,0.05792747787369201,0.8868541528158788
13520331,0.67224503,0.67225833,227.193512,4.146333,1.24,0.15,1.07,0.36,-0.1724724,0.29,-0.11,-1.33,15.12,229,1,0.06946410422937443,0.8725424529495253
13534640,0.37308999,0.37309235,227.708298,-1.439235,1.14,0.06,0.89,0.36,-0.4281864,0.39,-0.07,-1.38,15.18,224,2,-0.031922072018975456,0.8019264314138347
13564163,0.28721102,0.28721142,227.840988,36.701004,1.23,-0.19,0.9,0.35,-0.5417989,0.48,-0.09,-1.31,15.82,177,2,1.0427993214815725,1.0297268053841346
13572414,0.61431299,0.61431966,226.441391,35.445213,1.09,0.28,1.15,0.22,-0.2116103,0.67,-0.31,0.61,16.68,153,1,1.0047511437880958,1.0521019263947018
13585738,0.47506299,0.4750715,227.833603,39.343597,1.17,0.19,1.0,0.21,-0.3232488,0.73,-0.76,-0.07,14.59,224,1,1.1304672098092468,1.0218204638726
13587309,0.58090993,0.58092495,227.376053,40.26429,1.2,0.07,0.72,0.24,-0.2358912,0.54,-0.01,-0.52,16.45,209,1,1.163174679991621,1.0241592050702726
13596315,0.49081101,0.49081416,226.229904,41.647694,1.16,0.3,1.16,0.12,-0.3090857,0.74,-1.0,0.37,15.95,158,1,1.2161105162046084,1.0321877196294464
13597118,0.67757005,0.67758508,226.724319,41.992619,1.2,0.34,1.05,0.22,-0.1690458,0.59,-0.26,-0.88,15.37,222,1,1.2235107122330646,1.0242464715328723
13603454,0.77225086,0.7722334,226.156586,43.623398,1.16,0.36,1.05,0.26,-0.1122416,0.49,0.13,-0.77,16.34,242,1,1.2797452207323223,1.02185537045764
13620414,0.58623994,0.58624643,226.030396,50.323837,1.21,0.11,0.94,0.24,-0.2319246,0.74,0.11,-0.52,16.9,237,1,1.4760074951190845,0.9729861514017988
13633259,0.46549198,0.46548374,227.37439,6.136741,1.16,0.24,1.32,0.16,-0.3320878,1.0,-0.19,-1.07,16.24,199,1,0.11576768928478387,0.8912698358234243
13638780,0.30394199,0.30394282,227.885468,6.400761,1.16,0.01,1.03,0.44,-0.5172093,0.41,0.47,-1.23,15.63,140,2,0.12999212268853766,0.8868716061083987
13642503,0.339021,0.33902233,226.86264,-3.001255,1.2,-0.18,0.82,0.33,-0.4697734,0.46,0.11,-1.42,15.48,237,2,-0.07470009198535621,0.7936535707593815
13647779,0.37837497,0.37838033,227.470398,52.894169,1.24,-0.06,0.61,0.09,-0.4220776,0.4,-0.02,-1.32,15.7,211,2,1.528890971454513,0.9366134897902371
13673198,0.60061504,0.60060933,227.518845,61.329494,1.23,0.36,1.35,0.53,-0.2214038,0.73,0.31,0.05,16.91,187,1,1.7193587527246539,0.8500277055987984
13674967,0.48308895,0.48308066,226.209778,66.276886,1.24,0.11,0.64,0.15,-0.3159729,0.98,-0.79,-0.26,15.86,190,1,1.8229091372454773,0.7988371986378047
13691271,0.67477099,0.67477644,227.696014,7.415133,1.17,-0.03,1.02,0.47,-0.1708436,0.61,-0.84,-0.34,16.25,100,1,0.14990632945379279,0.8998394024507165
13693109,0.33127602,0.33127972,227.456665,8.608851,1.37,0.14,0.95,0.22,-0.47981,0.41,6.24,51.59,15.98,239,2,0.17395696654627502,0.915076126820627
13702405,0.52062606,0.52061529,226.923218,9.46959,1.18,0.24,1.1,0.47,-0.2834741,0.98,-0.76,-0.84,16.31,220,1,0.18620917789527525,0.931063342768895
13705378,0.35748597,0.35748841,226.531265,9.443605,1.18,-0.08,0.93,0.25,-0.446741,0.41,0.1,-1.43,15.13,250,2,0.17931512734989763,0.9364389568650376
13711306,0.49487202,0.49488402,229.827179,2.28307,1.17,0.31,1.14,0.16,-0.3055071,0.92,-0.7,-0.56,15.15,175,1,0.07436847942747837,0.8163952109128676
13712985,0.34908999,0.34908745,229.351044,2.073336,1.18,-0.0,0.87,0.15,-0.4570626,0.51,-0.02,-1.55,14.71,205,2,0.0625875069765165,0.820566547825134
13716339,0.51706602,0.51705857,228.181656,1.874633,1.16,0.3,1.04,-0.0,-0.286454,0.9,0.68,1.88,15.52,178,1,0.03944444109507206,0.8340753962355701
13716945,0.334264,0.33426899,229.889374,2.085362,1.19,0.04,0.92,0.26,-0.4759104,0.41,0.02,-1.24,15.15,133,2,0.071436326284128,0.8133932445994373
13733154,0.49089601,0.4908874,228.521835,0.514808,1.22,0.33,1.04,0.37,-0.3090105,0.88,-0.49,-0.78,15.82,212,1,0.01851794336365975,0.8141611894703149
13740631,0.62207393,0.62208467,228.647675,-0.499928,1.22,0.1,0.63,0.24,-0.206158,0.65,-0.64,-0.92,15.83,191,1,0.0013613568165555812,0.800844327277598
13752690,0.65583003,0.65583144,228.48381,11.935764,1.18,-0.03,0.68,0.22,-0.1832087,0.61,0.2,-0.73,16.46,186,1,0.2711019927122793,0.9307840900885759
13782315,0.63143202,0.63140991,228.496796,15.278217,1.22,0.06,0.9,0.09,-0.1996734,0.49,-0.02,-0.43,16.82,235,1,0.3593807462781524,0.9577494270318884
13789361,0.60827,0.60827663,228.786362,18.852266,1.14,0.13,1.35,0.87,-0.2159036,0.6,0.27,0.59,16.8,229,1,0.4638387020100132,0.9779603397699826
13796841,0.45187696,0.45187416,229.802597,17.198961,1.21,0.23,1.3,0.64,-0.3449798,1.01,-0.03,3.39,16.66,179,1,0.4278325595413701,0.9515709614798284
13803688,0.46717296,0.46718141,229.893036,20.199566,1.16,0.23,0.93,0.23,-0.3305223,0.58,-0.81,0.18,15.16,177,1,0.5141390910524897,0.9688148144895324
13806334,0.563463,0.56346257,229.93219,20.568985,1.18,0.32,1.0,0.03,-0.2491346,0.82,-0.26,-1.29,14.95,194,1,0.5253091982652531,0.9702634377686876
13806757,0.65209895,0.6521018,228.017731,20.704967,1.18,-0.07,0.59,0.21,-0.1856865,0.77,-0.94,0.01,15.63,225,1,0.5116258169296177,1.0006845266309488
13811074,0.50843495,0.50843069,229.20134,19.093313,1.18,0.29,1.01,0.37,-0.2937646,0.63,-0.7,-0.53,15.03,227,1,0.4751658888554564,0.9730385112793586
13814018,0.65228697,0.65227537,229.016144,22.949467,1.19,0.3,0.98,0.36,-0.1855613,0.31,-0.27,-1.01,15.84,263,1,0.589484954861085,0.9963735633785229
13841481,0.60502901,0.60502937,228.628265,25.022835,1.17,0.33,1.49,0.75,-0.2182238,0.59,-0.12,-0.52,16.99,218,1,0.6523866211029605,1.0107201698299162
13843839,0.65025006,0.65024461,229.973373,25.619656,1.24,-0.14,0.75,0.19,-0.1869196,0.67,-0.81,-0.72,16.35,183,1,0.6790727053659538,0.9919578803709772
13859117,0.65352003,0.65352676,229.190216,28.294237,1.19,0.24,0.78,0.32,-0.1847411,0.67,-0.01,-1.23,15.86,190,1,0.7612078999648069,1.0111739554354349
13865387,0.38156998,0.381578,228.374725,30.175039,1.12,0.17,0.92,0.03,-0.4184258,0.42,0.47,-1.16,16.31,215,2,0.8215090256212108,1.0264106798053452
13866427,0.52197992,0.52196896,228.425354,30.982735,1.16,0.34,1.57,0.6,-0.2823462,0.91,-0.1,-0.13,16.85,206,1,0.8487536152448425,1.0263234133427457
13871104,0.53689604,0.53689062,228.736771,3.652785,1.22,0.15,1.12,0.29,-0.2701098,0.83,-0.64,0.06,16.75,202,1,0.08468337530676484,0.8461356213668509
13883388,0.60660893,0.60660482,228.210449,3.259529,1.17,0.3,1.14,0.32,-0.2170912,0.47,-0.21,-0.92,15.58,215,1,0.06794566778013911,0.8490328679251615
13900437,0.58245597,0.58245836,228.48584,-1.258006,1.26,0.17,0.99,0.35,-0.2347369,0.45,-0.12,-1.22,16.33,192,1,-0.015428710587629624,0.79408990307238
13907158,0.54864396,0.5486536,228.640228,32.156357,1.17,0.24,0.98,0.23,-0.2607094,0.67,-0.75,-0.34,15.59,214,1,0.8883376826800742,1.0235134332470346
13914778,0.58283604,0.58283794,229.062119,34.88829,1.16,0.18,1.34,0.47,-0.2344536,0.71,-0.34,-0.82,16.88,208,1,0.9789726307361395,1.0157990779532198
13917101,0.54968299,0.54969616,228.519196,33.080875,1.21,0.28,0.9,0.24,-0.2598877,0.7,-0.77,-0.04,15.31,178,1,0.9194219966580928,1.0251191361588694
13945144,0.58266791,0.58268321,228.145508,39.404633,1.22,0.07,0.86,0.19,-0.2345789,0.82,-0.68,-0.41,16.4,227,1,1.1307813690746062,1.0174920473276543
13950339,0.516431,0.51643198,228.96904,40.463425,1.21,-0.24,0.74,0.19,-0.2869877,0.87,-0.74,-0.56,16.06,245,1,1.1602599801407898,1.0027614684408221
13957426,0.52150203,0.52151092,228.675766,42.529324,1.27,0.11,0.88,0.05,-0.282744,0.8,-0.74,-0.22,15.5,240,1,1.2266523048866542,0.9974033076371995
13968909,0.55876501,0.55876998,229.143524,46.668186,1.19,0.26,1.24,0.37,-0.2527708,0.67,-0.88,0.15,16.16,225,1,1.3464866113285856,0.9684133887615737
