objectID,raLIN,decLIN,raSDSS,decSDSS,r,ug,gr,ri,iz,JK,<mL>,std,rms,Lchi2,LP1,phi1,S,prior,nobs
1273940,171.93336,36.32843,171.933319,36.328339,16.05,1.11,0.15,0.05,-0.01,0.1,16.0,0.16,0.2,1.21,-0.12,0.03,-1,0,324
12770273,223.04501,19.3019,223.044983,19.301786,16.17,1.05,0.25,0.07,-0.01,0.54,16.37,0.14,0.14,0.64,-0.44,-0.03,-1,0,259
12987306,222.6003,7.1669,222.60022,7.166742,16.46,1.13,0.09,0.01,-0.01,-0.02,16.37,0.18,0.25,1.1,-0.19,0.0,1,0,268
12996535,223.32416,8.35922,223.324051,8.359094,16.44,1.01,0.15,0.04,-0.03,0.44,16.43,0.15,0.19,0.81,-0.39,0.0,-1,0,274
13005046,223.66223,9.29875,223.662231,9.298496,16.29,1.14,0.26,0.09,0.0,0.16,16.14,0.18,0.24,1.41,-0.17,0.0,-1,0,260
13012463,223.09395,9.04221,223.093903,9.042234,16.22,1.17,0.22,0.09,-0.01,0.12,16.21,0.26,0.3,1.72,-0.26,0.0,-1,0,259
13077277,224.23776,15.28018,224.237762,15.280033,14.82,1.19,0.41,0.13,0.0,0.42,14.88,0.17,0.2,1.92,-0.45,0.0,-1,0,256
1307948,170.30861,44.23785,170.308594,44.237854,16.06,1.17,0.2,0.07,-0.01,0.38,16.01,0.23,0.27,1.5,0.97,0.1,-1,0,262
13089931,225.34283,18.54234,225.342834,18.542315,16.34,1.13,0.02,-0.02,-0.03,0.49,16.46,0.17,0.21,1.01,-0.21,-0.15,1,0,259
13095415,224.81691,17.46369,224.816864,17.46368,14.53,1.17,0.4,0.13,-0.01,0.34,14.52,0.13,0.17,2.13,-0.78,-0.05,-1,0,254
13102760,225.27773,19.75747,225.277756,19.757498,16.1,1.12,0.06,0.0,-0.04,0.28,16.44,0.2,0.25,1.16,-0.16,-0.16,1,0,299
13104605,225.24866,20.32559,225.248688,20.325459,16.44,1.14,0.09,0.06,0.0,0.35,16.62,0.21,0.26,1.11,-0.22,0.05,-1,0,275
13109299,225.32335,19.29024,225.323334,19.290098,16.48,1.16,0.06,-0.03,-0.04,0.64,16.59,0.19,0.23,0.88,-0.2,0.06,1,0,265
13112616,225.77161,21.88786,225.771591,21.887865,15.27,1.17,0.27,0.08,-0.0,0.25,15.36,0.12,0.13,1.42,-0.19,-0.15,-1,0,387
13119720,224.32747,22.98638,224.327438,22.986324,15.17,1.19,0.14,0.03,-0.02,0.16,15.53,0.23,0.27,2.2,-0.24,-0.05,1,0,256
13149431,224.88026,28.3904,224.880203,28.390392,15.92,1.0,0.18,0.05,-0.04,0.39,16.05,0.11,0.12,0.69,-0.39,0.08,-1,0,287
1330574,171.14838,6.68542,171.148163,6.685705,16.68,1.08,0.05,-0.01,-0.06,-0.03,16.72,0.12,0.14,0.5,0.03,-0.1,-1,0,521
133089,120.46667,46.4094,120.46666,46.409618,15.84,1.23,0.4,0.12,0.02,0.33,16.13,0.11,0.13,0.64,-0.23,-0.09,-1,0,280
1332201,170.68451,5.39648,170.684616,5.396411,15.3,1.2,0.1,0.02,-0.02,0.34,15.67,0.19,0.23,1.84,0.06,-0.03,1,0,260
1340367,171.0526,-3.10274,171.052475,-3.102772,16.23,1.19,0.11,-0.01,-0.01,0.55,16.38,0.15,0.19,0.94,0.49,0.06,-1,0,380
13423223,227.20834,16.015,227.208374,16.015007,16.61,1.13,0.23,0.08,0.23,0.25,16.74,0.22,0.24,1.1,-0.2,-0.21,-1,0,254
13447113,226.7426,19.60519,226.742645,19.605236,16.55,1.04,0.2,0.06,0.01,-0.02,16.54,0.19,0.2,1.09,-0.2,-0.06,-1,0,251
13474411,226.61383,23.84419,226.613785,23.844152,15.2,1.16,0.07,0.01,-0.03,0.22,15.64,0.14,0.18,1.51,-0.11,0.07,1,0,262
136668,120.79784,46.85097,120.797836,46.850952,16.58,1.12,0.1,0.04,-0.02,-0.12,16.73,0.29,0.31,1.26,0.03,-0.13,-1,0,310
13814018,229.01616,22.94957,229.016144,22.949467,15.61,1.18,0.23,0.07,0.02,0.36,15.84,0.1,0.13,1.03,0.12,-0.07,-1,0,263
1390653,170.80011,8.15512,170.800018,8.15503,16.67,1.14,0.18,0.07,0.0,0.04,16.56,0.31,0.38,1.81,-0.28,-0.15,-1,0,524
1391917,170.67845,7.57698,170.678375,7.576974,14.91,1.19,-0.01,-0.05,-0.07,0.25,15.21,0.14,0.17,1.76,-0.48,0.01,-1,0,499
141414,120.57517,48.37397,120.575195,48.373753,15.97,1.29,-0.08,-0.05,-0.05,0.32,16.25,0.16,0.22,0.89,-0.17,0.04,-1,0,278
14229885,230.5865,29.18291,230.586472,29.182865,15.17,1.19,0.18,0.09,0.0,0.19,15.18,0.29,0.34,2.51,-0.22,-0.01,-1,0,260
142794,121.1821,48.22851,121.182045,48.228256,16.47,1.18,0.22,0.07,-0.01,0.16,16.37,0.27,0.38,1.39,-0.33,0.04,-1,0,270
1434107,172.05145,2.75144,172.051422,2.751531,16.15,1.1,0.24,0.09,-0.01,0.39,16.16,0.32,0.42,1.92,-0.29,0.17,-1,0,528
1435279,172.31158,1.25932,172.311539,1.2593,15.77,1.09,0.18,0.03,-0.0,0.42,15.78,0.15,0.19,1.54,0.06,0.07,-1,0,545
14361000,231.71489,5.69743,231.714859,5.697328,16.22,1.19,-0.02,-0.04,-0.03,-0.03,16.41,0.16,0.21,0.91,-0.02,-0.05,1,0,254
1438520,173.41193,1.41088,173.411896,1.411063,16.17,1.13,0.43,0.12,-0.01,0.06,15.93,0.17,0.22,1.3,-0.47,-0.01,-1,0,523
1440217,172.69316,2.61753,172.693146,2.617494,15.67,1.16,0.13,-0.02,-0.03,0.4,15.76,0.13,0.17,1.28,-0.47,0.01,-1,0,574
1448299,173.84491,-0.89521,173.844803,-0.895189,15.7,1.18,0.23,0.05,0.04,0.31,15.55,0.26,0.31,2.22,0.08,0.0,-1,0,435
14568687,233.84009,23.8973,233.840042,23.897245,15.6,1.22,-0.17,-0.1,-0.07,-0.03,16.3,0.25,0.32,1.57,-0.28,-0.12,-1,0,276
1457871,173.12938,11.34091,173.129395,11.340947,15.29,1.16,0.23,0.06,0.04,0.01,15.41,0.28,0.3,2.51,-0.29,-0.13,-1,0,498
1462162,172.18002,12.47616,172.179993,12.476124,15.42,1.19,0.14,0.05,-0.02,0.2,15.75,0.27,0.35,2.39,-0.29,-0.21,-1,0,405
1464881,172.95041,12.06851,172.950394,12.068434,16.68,1.16,0.33,0.15,0.01,0.51,16.69,0.13,0.17,0.65,-0.5,-0.0,-1,0,488
1468233,173.28789,12.63577,173.287811,12.635736,16.09,1.2,0.0,-0.05,-0.04,0.35,16.44,0.13,0.17,0.85,-0.19,0.13,1,0,256
1478037,173.57674,13.38831,173.57666,13.388298,15.54,1.22,-0.05,-0.08,-0.02,0.42,16.08,0.19,0.23,1.54,-0.15,-0.09,-1,0,308
1482761,172.08228,13.85581,172.082275,13.855763,15.88,1.27,-0.11,-0.08,-0.04,0.22,16.19,0.13,0.17,1.1,-0.23,-0.02,-1,0,340
1491155,172.142,15.53315,172.141922,15.533037,16.59,1.14,0.19,0.06,0.01,0.25,16.69,0.26,0.31,1.44,-0.27,-0.1,-1,0,323
1491775,172.06049,15.91316,172.06041,15.913183,15.89,1.15,0.0,-0.03,-0.05,0.22,15.94,0.14,0.19,1.32,-0.15,-0.05,1,0,293
1491942,172.61404,15.61948,172.614075,15.619328,16.31,1.16,0.16,0.04,0.01,0.05,16.36,0.31,0.39,1.92,-0.32,-0.13,-1,0,331
1492054,172.82272,16.66576,172.822678,16.665663,16.61,1.11,0.17,-0.04,0.03,0.43,16.53,0.18,0.21,1.1,-0.15,-0.01,-1,0,339
1492129,172.95137,16.94802,172.95134,16.947945,15.58,1.08,0.27,0.09,0.02,0.2,15.56,0.22,0.27,2.23,-0.2,-0.01,-1,0,339
1499145,172.98878,17.27896,172.988785,17.278942,15.8,1.02,0.05,-0.07,-0.12,-0.01,15.97,0.14,0.17,1.29,-1.31,-0.03,1,0,287
15074884,235.45857,39.64357,235.458542,39.64349,15.61,1.21,0.03,-0.04,-0.03,0.3,16.08,0.23,0.26,1.61,-0.2,-0.21,1,0,263
15075296,235.06322,39.48848,235.063248,39.4884,16.53,1.15,0.25,0.1,0.02,-0.05,16.49,0.28,0.28,1.58,-0.28,-0.24,1,0,266
1515366,173.71985,20.896,173.719833,20.895983,15.56,1.17,0.41,0.12,0.03,0.49,15.65,0.22,0.06,0.95,1.07,-0.1,-1,0,298
1520272,173.05624,22.82238,173.056198,22.822311,16.25,1.1,0.17,0.05,-0.03,0.36,16.17,0.13,0.18,0.98,-0.39,0.03,-1,0,310
1521068,173.69843,22.03851,173.698395,22.038555,16.82,1.13,0.05,-0.01,-0.05,-0.01,16.7,0.19,0.22,0.85,-0.24,-0.03,1,0,286
15383124,236.79709,30.14171,236.797028,30.141562,16.38,1.05,0.07,-0.0,-0.06,0.34,16.51,0.13,0.15,0.63,-1.2,-0.03,-1,0,290
1539000,172.79437,25.62082,172.794327,25.62079,15.73,1.13,0.15,0.05,0.01,0.16,15.8,0.25,0.32,2.09,-0.3,0.16,-1,0,410
1541626,173.245,26.0835,173.244904,26.083466,15.3,1.06,0.23,0.1,-0.1,0.26,15.52,0.14,0.17,1.53,-0.26,-0.03,-1,0,383
154606,121.0921,50.89672,121.092033,50.896572,16.32,1.12,0.32,0.12,0.05,0.41,16.29,0.21,0.12,0.72,0.03,0.04,-1,0,281
1551619,172.28879,27.74391,172.288788,27.74382,15.01,1.22,-0.02,-0.05,-0.04,0.22,15.27,0.13,0.17,1.69,-0.17,-0.05,1,0,295
1553288,172.17947,28.32274,172.179428,28.322762,15.56,1.25,-0.03,-0.12,-0.2,0.33,15.82,0.35,0.13,1.18,-0.07,0.07,1,0,273
1559109,173.60431,30.20163,173.604248,30.201559,15.49,1.29,-0.13,-0.1,-0.08,0.01,15.82,0.15,0.2,1.3,-0.56,-0.1,1,0,316
15799706,238.03181,3.52849,238.031738,3.528332,16.26,1.2,0.25,0.09,0.01,-0.08,16.59,0.24,0.28,1.41,-0.25,0.04,-1,0,338
15800147,239.12132,3.18443,239.121292,3.184407,16.16,1.08,0.1,0.04,-0.03,0.35,16.79,0.41,0.16,0.9,0.15,0.03,-1,0,289
15800166,239.27457,3.42056,239.274475,3.42042,15.76,1.07,0.37,0.13,0.03,0.43,16.27,0.15,0.17,0.92,0.3,-0.35,-1,0,299
15802998,238.42992,3.83665,238.429916,3.836656,15.27,1.15,0.27,0.11,0.02,0.29,15.53,0.23,0.3,2.14,-0.17,0.06,-1,0,337
1584721,172.95724,-2.24061,172.957169,-2.240579,15.48,1.03,0.13,0.04,-0.02,0.25,15.6,0.25,0.28,2.38,-0.17,-0.16,-1,0,426
1585633,173.52327,-2.34626,173.523178,-2.346095,15.32,1.12,0.1,0.04,-0.01,0.25,15.27,0.15,0.2,1.76,-0.39,-0.01,-1,0,432
1586050,172.64336,-2.96579,172.643311,-2.965846,16.81,1.11,0.35,0.1,0.02,-0.02,16.81,0.22,0.2,0.71,3.12,-0.22,-1,0,268
1586584,173.54311,-1.13988,173.543015,-1.139671,16.7,1.18,0.13,0.05,-0.01,-0.01,16.85,0.33,0.42,1.43,-0.3,-0.12,-1,0,408
158779,120.75134,51.86642,120.751266,51.866173,15.37,1.19,0.27,0.11,0.03,0.42,15.42,0.15,0.18,1.6,0.09,-0.14,-1,0,293
15884587,238.16827,43.77219,238.168335,43.772167,15.89,1.21,0.03,-0.03,-0.05,-0.01,16.09,0.14,0.19,1.05,-0.15,0.22,1,0,260
1593736,172.39148,31.22901,172.391541,31.228901,16.56,1.21,0.18,0.07,-0.0,-0.08,16.75,0.21,0.16,0.74,-0.23,-0.18,1,0,264
1602363,173.18942,34.34184,173.189423,34.341866,16.39,1.22,-0.03,-0.05,-0.05,0.51,16.4,0.13,0.14,0.62,0.15,0.03,-1,0,311
1615764,173.09763,38.53368,173.097565,38.533611,16.1,1.13,0.26,0.07,-0.0,-0.02,15.96,0.3,0.38,2.05,-0.31,-0.21,-1,0,334
161865,120.65584,51.85595,120.65593,51.855766,15.27,1.25,0.49,0.16,0.08,0.52,15.28,0.14,0.17,1.41,-0.49,-25.1,-1,0,298
162255,120.15393,52.63962,120.154015,52.63969,15.94,1.17,0.28,0.02,0.01,0.4,15.93,0.28,0.26,2.02,-0.29,-0.17,-1,0,266
1626282,172.19038,39.37622,172.190369,39.376274,16.19,1.16,0.01,-0.04,-0.04,0.16,16.42,0.14,0.16,0.7,0.1,0.02,1,0,307
1627564,172.71637,39.35267,172.716293,39.352745,16.06,1.16,0.26,0.07,0.01,0.48,16.19,0.23,0.26,1.49,-0.23,-0.02,1,0,317
1634230,173.98985,41.22643,173.989868,41.226318,15.32,1.18,0.26,0.09,0.03,0.27,15.35,0.19,0.21,1.9,-0.22,-0.06,1,0,273
163933,121.94797,52.005,121.947922,52.004822,15.2,1.24,0.0,-0.03,-0.05,0.34,15.53,0.16,0.22,1.48,-0.47,-0.04,-1,0,306
1648028,173.8687,45.32502,173.868713,45.324966,16.76,1.19,0.2,0.06,0.02,-0.04,16.92,0.2,0.21,0.6,-0.21,0.02,-1,0,256
16483679,243.80717,14.58785,243.807098,14.587771,15.01,1.17,0.18,0.06,-0.0,0.34,15.09,0.24,0.29,2.35,-0.19,-0.24,-1,0,262
16494763,243.29276,15.6606,243.292694,15.660476,15.09,1.15,0.19,0.05,-0.01,0.25,15.09,0.26,0.28,2.56,1.06,-0.45,1,0,252
1667598,172.94229,6.78391,172.942276,6.783811,15.5,1.23,0.51,0.19,0.07,0.49,15.67,0.17,0.25,1.36,-0.3,0.0,-1,0,555
1679845,172.80759,-4.06641,172.80751,-4.066454,15.1,1.2,0.0,-0.05,-0.03,0.28,15.68,0.2,0.25,1.77,-0.17,-0.05,-1,0,441
1683151,173.02254,-3.80756,173.022491,-3.807637,16.18,1.07,0.06,-0.01,-0.07,0.24,16.24,0.16,0.16,1.23,-1.21,-0.0,-1,0,427
16846842,145.31197,22.15964,145.312134,22.159664,16.42,1.13,0.09,0.04,-0.01,0.48,16.52,0.17,0.21,1.09,-0.22,0.0,-1,0,402
1684856,173.93944,-4.92489,173.939346,-4.924541,16.52,1.07,0.24,0.06,0.03,0.4,16.24,0.24,0.29,1.64,-0.28,-0.11,-1,0,420
1685980,173.39185,-3.59029,173.391785,-3.590227,15.94,1.15,0.26,0.11,0.03,0.3,15.88,0.12,0.15,1.06,0.18,-0.1,1,0,368
16861939,145.32878,24.97965,145.328781,24.979584,15.37,1.24,0.42,0.16,0.06,0.42,15.48,0.18,0.08,1.17,0.39,0.0,-1,0,329
16863363,144.5946,23.69044,144.594543,23.690338,15.69,1.13,0.31,0.1,-0.13,-0.01,15.91,0.13,0.17,1.3,-0.45,0.0,-1,0,371
1687512,172.19656,-3.08102,172.196548,-3.080999,16.68,1.17,0.22,0.1,0.03,-0.02,16.52,0.26,0.28,1.4,0.01,-0.24,1,0,364
16884557,145.8967,28.12345,145.896729,28.123466,15.88,1.2,0.08,-0.01,-0.02,0.27,16.27,0.28,0.34,1.77,-0.18,0.0,1,0,376
16901059,145.46689,29.98456,145.466827,29.984463,16.55,1.19,0.09,0.02,-0.02,0.44,16.39,0.23,0.23,1.18,-0.02,0.0,1,0,313
1691490,172.68919,52.46262,172.689133,52.462601,15.2,1.06,0.4,-0.06,0.08,0.38,15.09,0.14,0.19,1.73,-0.14,-0.06,-1,0,263
16960026,145.96919,37.27736,145.969162,37.27726,16.69,1.19,0.26,0.08,0.02,0.22,16.61,0.2,0.25,1.09,-0.21,0.08,-1,0,319
16968703,144.28223,39.41795,144.282211,39.417957,15.99,1.13,0.25,0.12,0.01,0.45,16.13,0.15,0.19,1.14,-0.08,0.0,-1,0,317
16968725,144.13805,39.65348,144.138046,39.653404,16.76,1.16,0.2,0.08,0.01,-0.01,16.94,0.18,0.22,0.61,-0.14,0.0,-1,0,334
16971175,145.31874,39.64277,145.31871,39.642715,14.66,1.12,0.21,0.08,0.02,0.35,14.59,0.17,0.21,2.36,-0.23,0.0,-1,0,288
16980721,144.18356,42.34144,144.183548,42.341335,15.29,1.17,0.18,0.07,0.01,0.34,15.47,0.12,0.15,1.4,-0.12,-0.1,-1,0,273
16981207,145.05269,42.46489,145.052628,42.46468,16.1,1.09,0.22,0.08,0.01,0.47,16.13,0.33,0.39,2.07,-0.32,-0.07,-1,0,279
16983422,145.87921,43.39002,145.879211,43.389828,15.41,1.18,0.19,0.07,0.02,0.28,15.38,0.19,0.24,1.89,0.07,-0.13,-1,0,260
16991760,144.12801,46.33289,144.128036,46.332989,15.7,1.21,0.25,0.07,0.01,0.28,15.7,0.41,0.22,2.09,0.79,0.0,-1,0,260
16997258,145.93422,47.12045,145.934174,47.120205,16.36,1.18,0.1,0.01,-0.03,-0.01,16.54,0.14,0.17,0.6,-0.21,0.14,1,0,315
17005824,145.91029,49.24892,145.910309,49.248756,16.35,1.12,0.23,0.06,0.05,0.2,16.21,0.31,0.31,1.7,-0.23,0.04,-1,0,276
17009525,144.86821,5.70845,144.868164,5.70835,16.64,1.17,0.25,0.09,0.02,0.14,16.64,0.2,0.24,1.06,-0.24,0.0,-1,0,517
17016125,144.26114,6.2672,144.261032,6.267271,16.72,1.21,0.04,-0.04,-0.03,0.97,16.94,0.16,0.21,0.56,-0.16,0.0,1,0,496
17021337,145.29144,5.36305,145.291458,5.363059,15.04,1.08,0.29,0.08,-0.01,0.29,15.2,0.11,0.07,0.87,0.12,0.0,-1,0,505
17074729,145.52022,8.92211,145.520081,8.9221,16.62,1.28,0.49,0.17,0.08,0.63,16.95,0.19,0.23,0.66,-0.55,0.0,-1,0,493
17082877,144.45819,8.17836,144.458206,8.178185,16.26,1.23,-0.03,-0.05,-0.03,0.07,16.5,0.12,0.15,0.63,-0.14,0.05,-1,0,485
17084379,144.21878,7.79487,144.218719,7.794853,16.0,1.1,0.29,0.11,0.02,0.47,16.08,0.15,0.19,1.13,-0.79,-0.02,-1,0,496
17102008,145.50447,10.26188,145.504456,10.26183,15.42,1.14,0.41,0.15,0.04,0.45,15.57,0.17,0.25,1.53,-0.51,0.01,-1,0,545
17102467,145.48219,10.78497,145.482162,10.784742,16.7,1.16,0.1,0.04,-0.03,0.36,16.58,0.16,0.2,0.86,-0.16,-0.04,1,0,597
17103900,145.2449,9.70072,145.244904,9.700608,16.75,1.03,0.04,-0.12,-0.13,-0.02,16.96,0.22,0.25,0.82,-1.27,0.03,-1,0,496
17108059,146.46739,2.7881,146.467422,2.788175,16.65,1.16,0.27,0.11,0.02,0.35,16.75,0.16,0.2,0.66,0.13,0.0,-1,0,300
17132435,147.10953,0.97527,147.109482,0.975137,14.98,1.07,0.24,-0.04,0.03,0.23,15.25,0.12,0.13,1.54,-0.43,0.01,-1,0,318
17151564,147.80095,13.3209,147.800934,13.320797,16.73,1.15,0.18,0.05,-0.01,0.4,16.63,0.35,0.43,1.87,-0.32,-0.17,-1,0,599
17157938,147.4404,13.11991,147.440399,13.119786,15.87,1.17,0.34,0.13,0.05,0.3,15.95,0.18,0.23,1.39,-0.8,-0.04,-1,0,596
17163731,147.59041,16.68648,147.590393,16.686291,16.45,1.21,0.42,0.14,0.03,0.54,16.66,0.12,0.16,0.55,-0.46,0.0,-1,0,594
17165200,147.37137,16.02499,147.371292,16.025053,15.38,1.12,0.11,0.01,-0.02,0.18,15.44,0.12,0.16,1.61,-0.49,0.0,-1,0,586
17167175,146.83675,16.25384,146.836731,16.25382,16.0,1.14,0.1,0.01,-0.03,0.37,16.48,0.16,0.2,1.09,-0.21,0.0,-1,0,616
17168875,147.52339,16.79719,147.523438,16.796942,16.5,1.17,0.2,0.07,0.02,0.26,16.6,0.27,0.33,1.58,-0.2,0.0,-1,0,589
17169532,146.56804,15.27688,146.568069,15.276768,16.76,1.12,0.12,0.02,0.0,0.38,16.64,0.19,0.25,1.0,-0.47,0.0,1,0,610
17176117,147.53125,16.57628,147.53125,16.576109,16.28,1.14,0.24,0.07,0.02,0.06,16.19,0.24,0.3,1.76,-0.18,0.0,-1,0,590
17181303,147.23874,17.52839,147.238708,17.528351,15.57,1.12,-0.08,-0.02,-0.03,0.29,15.91,0.27,0.33,2.19,-0.27,-0.06,-1,0,556
17185566,147.39957,17.15799,147.399597,17.157942,15.28,1.19,0.15,0.04,0.0,0.36,15.55,0.13,0.16,1.53,-0.21,-0.0,-1,0,542
17195747,146.66328,19.68928,146.663284,19.689255,16.07,1.12,-0.2,-0.06,-0.07,0.38,16.38,0.18,0.23,1.31,-1.22,-0.0,-1,0,548
17212083,146.18622,22.13854,146.186249,22.138643,16.09,1.27,0.45,0.16,0.08,0.58,16.06,0.15,0.17,1.2,-0.58,0.06,-1,0,419
17216032,146.47324,21.20518,146.473221,21.205141,15.93,1.19,0.23,0.08,0.01,0.26,15.77,0.18,0.21,1.61,-0.23,-0.09,-1,0,472
17219858,147.27,23.52727,147.269958,23.527327,16.81,1.14,0.26,0.1,0.01,0.52,16.87,0.19,0.23,0.96,-0.21,0.34,-1,0,353
17247918,146.92239,28.99025,146.922318,28.990051,16.36,1.16,0.18,0.05,-0.0,0.27,16.41,0.25,0.29,1.54,-0.32,0.04,-1,0,362
17256607,147.56935,29.03666,147.569321,29.036535,16.31,1.12,0.17,0.06,-0.0,-0.01,16.46,0.21,0.25,1.19,-0.19,-0.01,-1,0,336
17259682,146.60707,30.45811,146.607071,30.458134,15.22,1.19,0.0,0.01,-0.06,0.26,15.47,0.16,0.2,1.69,0.04,-0.08,-1,0,348
17269001,146.31505,3.27896,146.315018,3.278849,15.94,1.11,0.48,0.15,0.04,0.48,16.03,0.14,0.15,1.07,-0.11,-0.03,-1,0,290
17274433,146.60416,3.82668,146.604156,3.826798,15.59,1.11,0.41,0.1,-0.0,0.5,15.65,0.18,0.24,1.53,-0.73,-0.01,-1,0,532
17275627,147.77182,4.75326,147.771774,4.753136,15.74,1.16,0.22,0.07,0.01,0.22,15.65,0.24,0.31,2.12,-0.27,-0.24,-1,0,563
17302403,146.29417,34.84674,146.294159,34.846619,15.29,1.28,-0.15,-0.06,-0.07,0.14,15.79,0.24,0.31,1.95,0.17,0.07,-1,0,328
17310130,147.4727,35.6331,147.472702,35.633072,15.71,1.18,0.04,-0.02,-0.04,0.18,15.75,0.13,0.17,1.27,-0.46,0.03,1,0,260
17312184,147.31709,36.05275,147.317108,36.052597,14.85,1.13,0.15,0.03,-0.02,0.32,14.74,0.13,0.18,2.03,-0.15,-0.07,-1,0,319
17336233,147.19757,42.07019,147.19754,42.070114,15.22,1.06,0.12,0.02,-0.04,0.34,15.5,0.17,0.21,1.76,-0.24,-0.08,1,0,257
17336492,146.1748,41.33326,146.174759,41.333138,15.72,1.18,0.16,0.04,0.01,0.3,15.91,0.11,0.13,0.85,-0.16,-0.04,-1,0,275
17342686,146.74132,43.65239,146.741348,43.652233,16.3,1.18,0.14,0.03,-0.01,-0.07,16.21,0.14,0.19,0.94,0.05,-0.01,1,0,270
17351801,147.94417,46.60535,147.944138,46.605339,15.92,1.2,-0.02,-0.06,-0.04,0.06,16.21,0.16,0.2,0.99,-0.17,-0.06,-1,0,310
1736308,172.21048,7.34792,172.210449,7.347865,15.46,1.19,0.17,0.05,-0.03,0.27,15.86,0.2,0.23,1.75,-0.26,-0.14,-1,0,372
17370336,146.72191,6.93673,146.721848,6.936603,15.87,1.19,0.21,0.1,0.05,0.21,15.82,0.24,0.3,1.96,-0.26,-0.26,1,0,526
17373195,146.79286,6.17724,146.792816,6.177248,16.19,1.17,0.17,0.04,-0.0,-0.0,16.48,0.19,0.24,1.15,-0.2,-0.11,1,0,504
17386926,147.7601,51.94114,147.760056,51.941002,15.74,1.22,0.51,0.17,0.06,0.5,15.75,0.13,0.16,1.1,-0.47,0.01,-1,0,266
17436807,146.14784,8.87178,146.147751,8.871851,15.94,1.15,0.13,0.08,0.0,0.26,15.98,0.21,0.28,1.7,-0.24,-0.23,-1,0,496
174389,121.82236,53.53822,121.822433,53.5383,14.8,1.25,0.01,-0.03,-0.06,0.24,15.05,0.11,0.14,1.43,-0.18,0.01,-1,0,270
17444609,146.86906,7.58948,146.869049,7.589501,16.2,1.19,-0.01,-0.02,-0.08,-0.01,16.69,0.21,0.28,1.11,-0.25,-0.15,-1,0,489
17452152,147.69179,9.99379,147.69165,9.993821,16.27,1.13,0.21,0.07,-0.0,0.75,16.35,0.28,0.36,2.02,-0.27,-0.02,1,0,549
17463281,147.57726,10.30691,147.577179,10.306883,16.15,1.13,0.31,0.11,-0.02,0.39,16.32,0.1,0.13,0.64,-0.43,-0.05,-1,0,550
17475914,148.08449,2.91357,148.084457,2.913516,15.4,1.28,-0.06,-0.09,-0.03,0.14,16.15,0.28,0.36,1.87,-0.27,-0.09,-1,0,333
17476779,148.36247,1.94712,148.362411,1.947017,15.04,1.13,0.25,0.06,-0.02,0.22,14.89,0.24,0.3,2.51,-0.25,-0.11,-1,0,291
1748058,173.4344,-5.10247,173.434341,-5.102598,15.69,1.22,-0.03,-0.06,-0.07,0.36,15.93,0.15,0.2,1.24,-0.21,0.04,-1,0,463
17493252,148.32703,12.03026,148.326996,12.03017,16.96,1.18,0.1,0.02,-0.04,-0.01,16.88,0.18,0.23,0.72,-0.02,-0.0,-1,0,567
17508928,149.54724,14.75655,149.547195,14.756603,15.77,1.23,-0.02,-0.04,-0.05,0.21,16.32,0.26,0.33,1.76,-0.29,-0.14,1,0,552
17522253,149.11238,15.52295,149.11232,15.522829,16.34,1.18,0.05,-0.0,-0.02,0.44,16.64,0.24,0.31,1.25,-0.19,0.09,1,0,343
17523065,149.40623,15.89884,149.406219,15.898909,15.54,1.04,0.28,0.09,-0.01,0.34,15.75,0.13,0.17,1.22,-0.42,-0.05,-1,0,594
17524400,149.38983,15.26845,149.389816,15.268346,15.89,1.08,0.33,0.09,0.03,0.35,16.03,0.13,0.18,1.09,-0.86,0.0,-1,0,564
17542402,149.5872,18.58961,149.587189,18.589676,16.1,1.21,-0.08,-0.11,-0.09,-0.01,16.43,0.12,0.16,0.73,-0.27,-0.01,1,0,562
17544856,148.4373,17.90018,148.437317,17.899973,15.16,1.16,0.19,0.07,-0.01,0.32,15.07,0.19,0.24,2.22,-0.21,-0.01,-1,0,533
17546360,148.28151,17.06101,148.281525,17.061098,16.06,1.09,0.19,0.04,-0.04,0.3,15.85,0.14,0.16,1.21,-0.33,-0.01,-1,0,535
17547893,148.89297,17.54839,148.892944,17.548342,16.23,1.09,0.21,0.08,0.01,0.2,16.2,0.27,0.37,1.95,-0.27,-0.04,-1,0,524
17555840,149.26401,20.51444,149.264008,20.514328,16.94,1.15,0.18,0.06,-0.01,0.38,16.99,0.27,0.33,1.3,0.02,0.02,-1,0,545
17586216,149.46802,23.79776,149.468018,23.797651,16.4,1.17,0.24,0.08,0.02,0.29,16.37,0.29,0.39,1.92,-0.3,-0.2,-1,0,362
17604606,149.42516,27.97428,149.425095,27.974171,16.35,1.26,-0.06,-0.08,-0.06,0.54,16.49,0.17,0.22,0.94,-0.54,0.01,1,0,410
17623132,149.01503,4.46175,149.014969,4.461667,15.85,1.11,0.24,0.06,-0.01,0.01,15.8,0.28,0.35,2.18,-0.25,0.05,-1,0,564
17625530,148.00037,3.92209,148.000275,3.92219,16.59,1.14,0.03,-0.03,-0.07,0.83,16.96,0.3,0.32,1.16,-0.23,-0.01,1,0,527
17626260,148.94208,4.71161,148.941971,4.711549,16.44,1.19,0.12,0.03,-0.02,0.25,16.44,0.14,0.17,0.86,0.02,0.05,1,0,546
17633750,148.3205,3.53121,148.320419,3.530975,15.83,1.24,0.04,-0.02,-0.04,0.39,16.23,0.22,0.28,1.53,-0.24,-0.05,1,0,317
