LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_rms,L_chi2dof,L_chi2dofR,Lmean_rms,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Z_rms,Zchi2dof,Zchi2dofR,Zmean_rms,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ
883073,0.725513,1.693086,1.2093,2.33364,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3783356965699212,1.41480569657016,27.419797093321876,0.051587231460560726,6.041288718534912,0.0,0.0,0.0,0.0,0.0
895953,0.658156,0.658154,0.658155,0.999997,297,0.11593563800878233,0.5,0.7,0.11649207896210287,0.5,0.7,16.42,0.46,66,0.050062156313366385,1.4,1.1,0.049644604285580846,1.4,1.1,16.47,0.38,1.519396526643675,1.5527565266438936,29.9760191844559,0.08195697080866934,6.307325427306972,1.5193783719683385,1.5222483719683573,348.4320557468463,0.1039523948263285,17.580989750998906
899832,0.589463,0.999991,0.794727,1.696444,285,0.057235563866252746,9.3,2.1,0.7252009774565524,194.4,15.0,14.61,0.61,6,1.041972474317282e-07,227.8,1.6,1.6497008169358285e-06,0.0,0.0,-106096.79,232386.53,1.6964583011859729,1.726393301186169,33.405712376597585,0.04464597551389984,6.513496406708511,0.08063864208978325,0.08063864208978325,0.0,250191.79259973203,11706.728222873484
924301,0.507503,0.50744,0.507472,0.999876,418,0.09551542473373872,13.8,1.9,0.20252891508419132,35.3,3.8,15.42,0.87,44,0.09907751845293052,89.0,5.0,0.11710715990662728,79.7,5.5,15.53,0.6,1.970433487156776,2.0043234871569977,29.50722927097832,0.050264101872496796,11.484767226438226,2.004831383148238,2.015986383148311,89.6458986995454,0.06653984566453913,5.163979993891595
966279,0.517279,0.51727,0.517275,0.999983,330,0.08936776604565426,6.1,1.5,0.09289015355535384,6.3,1.4,15.49,0.92,70,0.055750400246815414,8.8,2.0,0.05620567773106073,9.0,2.0,15.67,0.7,1.933192461783719,2.0010324617841633,14.74056603763933,0.09742717548825128,7.020172333835663,1.9332606737886422,2.0028856737890983,14.362657091467847,0.0838444989096779,21.44578231327141
970326,0.592233,0.592231,0.592232,0.999997,275,0.12137265141603365,1.9,1.1,0.12159258411232365,1.9,1.1,15.91,0.51,57,0.03612844673417306,1.1,0.9,0.03640538929004326,1.1,0.9,15.86,0.4,1.688525426321864,1.7562504263223078,14.765596160848265,0.06762514662845216,7.080220986473823,1.6885570318661285,1.6913520318661468,357.78175312824646,0.05360476635707392,7.282825651346559
989567,0.316227,0.316231,0.316229,1.000013,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1622845917779534,3.2300345917753885,14.7601476020348,0.021286759780768397,9.647860861715651,0.0,0.0,0.0,0.0,0.0
999528,0.658401,0.658407,0.658404,1.000009,564,0.14345657064859546,1.8,1.2,0.14582740396846702,1.9,1.2,16.22,0.57,45,0.04274184100521255,5.7,1.6,0.042423626549016435,6.0,1.6,16.17,0.55,1.5188321797129944,1.5527021797132163,29.524653085132826,0.06845713149258223,14.911366465174748,1.518755870788843,1.5295558707889139,92.592592591986,0.06713866313812066,6.510327307064196
1004849,0.458463,0.458467,0.458465,1.000009,607,0.06632126713157509,6.5,1.3,0.0682598773847897,6.8,1.3,15.71,1.14,45,0.022386754278564108,2.2,1.4,0.020615553923377397,2.2,1.2,15.79,0.87,2.181201706098456,2.2151017060971725,29.49852507486306,0.045337534497163066,12.030541153253056,2.181136593866414,2.2704065938630342,11.201971547416353,0.06112942842619759,5.195990770050023
1005497,0.653607,0.653605,0.653606,0.999997,607,0.07310191622353625,2.1,1.1,0.07317377931726061,2.1,1.1,15.66,0.6,45,0.03774599247699396,3.0,1.4,0.03845070430894825,3.1,1.4,15.62,0.51,1.5299719287917548,1.5639119287919772,29.46375957552884,0.05673978156858206,11.409397328249671,1.5300049627689347,1.5490049627690592,52.63157894702362,0.08356254436746258,7.266919032777614
1051321,0.330482,0.330481,0.330482,0.999997,558,0.06685727638074535,5.6,1.2,0.06685727638074535,5.6,1.2,15.06,0.33,44,0.037621979916662746,1.3,1.0,0.037251399625341866,1.2,1.0,15.05,0.27,3.0258860292398166,3.0597810292385335,29.502876531578632,0.041229252309378885,20.88066860003556,3.025840325527,3.037550325526557,85.39709650195198,0.025974882718899497,5.590863737438715
1051858,0.632085,0.632085,0.632085,1.0,552,0.14565967096723748,0.6,0.7,0.14565967096723748,0.6,0.7,16.66,0.38,135,0.05414136665628283,0.9,0.9,0.05414136665628283,0.9,0.9,16.62,0.28,1.5820662278469462,1.6160162278471686,29.455081001279787,0.041849561568065366,14.092010758544042,1.582073048161959,1.5867080481619893,215.7497303114237,0.04404314028089379,8.013638315096719
1058132,0.632859,0.632854,0.632856,0.999992,607,0.10936618925145336,0.8,0.8,0.11104492148684883,0.8,0.8,16.27,0.44,42,0.04836321440761865,0.9,1.0,0.04858851869413238,0.9,1.0,16.2,0.32,1.5801297662066804,1.6140197662069025,29.50722927097813,0.06889373037501603,17.199060959870952,1.5801560526151508,1.6324810526154936,19.111323459024344,0.05769081806194644,4.234714252767037
1059786,0.463511,0.463516,0.463514,1.000011,549,0.05890812565838112,1.4,1.0,0.054984158220115126,1.5,0.9,15.87,1.18,43,0.03157397323214351,3.7,1.8,0.034874932734972004,3.9,1.9,15.96,0.99,2.1574451782022077,2.1913151782009255,29.524653086443983,0.08129094054776224,12.411022791355578,2.1573698173927167,2.234859817389783,12.904890954159992,0.06120967512810786,5.43113853018858
1092244,0.649496,0.649558,0.649527,1.000095,590,0.10682678945795956,2.3,1.2,0.15859068823833808,5.2,1.7,16.09,0.72,82,0.11004392365065263,13.0,2.9,0.12774445787525762,17.3,3.3,16.17,0.47,1.5396542749141915,1.5735042749144132,29.542097488728178,0.126712503083506,13.444321644028978,1.5392795552252756,1.6125495552257556,13.648150675494046,0.07470554213737154,0.013563959616775891
1102647,0.621541,0.621548,0.621544,1.000011,559,0.03332196634549475,2.8,1.3,0.03095436677325083,2.3,1.2,14.8,0.78,40,0.01887009721111249,1.4,1.1,0.018110647243949545,1.8,1.0,14.79,0.64,1.6089045070203778,1.6427895070205998,29.511583296250517,0.10387754315764738,14.938701655238354,1.6088321691793237,1.6414371691795373,30.670142615962238,0.06836795419545456,6.808956433450909
1111522,0.523951,0.499325,0.511638,0.952999,345,0.057141911218190684,5.9,1.4,0.5879229089069833,64.7,6.6,15.4,0.89,136,0.003842411536486381,195.1,14.3,0.2965336416772285,135.7,9.3,13.27,47.88,1.9085755664316901,1.9570355664320076,20.63557573242775,0.04736932891332767,12.0773474599947,2.0030156552443708,2.0030156552443708,0.0,3.845790639868081,217.90422413041748
1112498,0.492932,0.492942,0.492937,1.00002,541,0.0671958747442325,1.6,1.0,0.0734818072785712,2.6,1.0,15.99,1.09,133,0.028531031244720638,2.6,1.4,0.031374567518627064,2.2,1.5,16.14,0.88,2.028676633363422,2.041631633363507,77.19027402496577,0.06007974622402756,13.934123544686978,2.0024458977135193,2.0286858977136912,38.10975609731131,0.06448017704273254,13.095620950057635
1113422,0.386238,1.608778,0.997508,4.16525,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58907602452988,2.6255260245285,27.434842250695684,0.02212767970074578,10.469044961639142,0.0,0.0,0.0,0.0,0.0
1145534,0.536989,1.000075,0.768532,1.862375,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.862234394737852,1.8962693947380749,29.381519024341085,0.07651306439526159,10.380005233353996,0.0,0.0,0.0,0.0,0.0
1179977,0.689492,1.378959,1.034226,1.999964,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4503439550884363,1.4862339550886714,27.86291446067007,0.06576484701180818,5.648501605172737,0.0,0.0,0.0,0.0,0.0
1197898,0.341894,0.341881,0.341888,0.999962,261,0.0691970981408217,2.0,1.2,0.10696266998816134,3.4,1.8,14.72,0.27,86,0.06705432158385426,1.8,1.1,0.07456920497205792,2.1,1.2,14.79,0.23,2.9248872961434147,2.9953122961407486,14.199503017931953,0.019488561119701025,10.64027253196613,3.0050481806451166,3.046143180643561,24.333860567900174,0.052002451999591255,4.985223834034503
1210627,0.284468,0.284472,0.28447,1.000014,277,0.11725764806778799,1.4,1.1,0.12563886705850988,1.5,1.2,15.91,0.46,171,0.062444851491617735,2.0,1.4,0.0637693704880047,2.5,1.4,16.04,0.32,3.5153355096442516,3.585980509641577,14.155283460087164,0.02316753976395351,11.868398823827711,3.515244792444484,3.5186397924443553,294.55081002587855,0.018901657471374084,10.733651513531527
1212611,0.630896,0.630893,0.630894,0.999995,297,0.04930849017148615,0.9,0.9,0.050811958962360675,0.9,0.9,15.64,0.75,165,0.029462185694878306,1.8,1.1,0.02999978556300558,1.8,1.1,15.66,0.57,1.5850466569357282,1.5962416569358016,89.32559178146036,0.06056616227499942,10.372476827819073,1.5850724655191082,1.6388224655194603,18.604651162668816,0.026363230345924096,6.597040658997386
1240665,0.632528,0.632518,0.632523,0.999984,468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.580958679944363,1.614863679944585,29.49417490026394,0.051959123962120664,14.105168336134678,0.0,0.0,0.0,0.0,0.0
1241164,0.428471,0.0,0.214236,0.0,626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3338809010306556,2.367790901029372,29.48982601114296,0.04080509319273425,19.472565363796882,0.0,0.0,0.0,0.0,0.0
1244554,0.536875,0.536962,0.536919,1.000162,469,0.138151138716548,9.5,1.8,0.2539785708442682,18.4,2.7,15.78,0.71,45,0.024611354563647034,11.1,1.3,0.047751026973093316,9.4,2.7,15.76,0.72,1.8626322180938724,1.8965722180940947,29.46375957552884,0.06869294009850817,12.322181143865473,1.8624465927593894,1.9324665927598481,14.28163381881532,0.09161595994432514,5.02816331827557
1249142,0.565642,0.565649,0.565646,1.000012,417,0.04257348441058335,1.2,1.0,0.04956988817012632,1.9,1.1,15.31,0.81,39,0.025591797174521928,1.8,1.4,0.026535758526972517,1.8,1.4,15.35,0.63,1.7679012636227982,1.80174626362302,29.546461811004544,0.11352307856415027,11.27405764870529,1.7678677331066426,1.7714827331066663,276.6251728889208,0.052627586273930715,5.081652875757453
1265213,0.583087,0.583081,0.583084,0.99999,293,0.053282729666902076,1.2,0.8,0.05389860477530383,1.3,0.8,15.56,0.64,185,0.03472428094740292,2.6,1.3,0.03448555428016353,2.3,1.3,15.6,0.52,1.715008536375693,1.7828085363761372,14.74926253677653,0.050878652186288606,6.92050780227793,1.715011823261797,1.7212968232618382,159.10898965687332,0.019873053111739137,15.597845714341753
1271119,0.56527,0.565257,0.565264,0.999977,280,0.14912348672164913,2.9,1.0,0.14841684692161058,3.0,0.9,16.24,0.69,185,0.09150853632129846,15.9,2.4,0.09697812724510199,17.9,2.5,16.4,0.44,1.7690660352224654,1.8366060352229079,14.80604086457579,0.11034895251198508,5.805243220901243,1.7691664010098074,1.7728114010098313,274.34842249477333,0.01363308823697836,11.033087476562491
1273940,0.382316,0.382328,0.382322,1.000031,324,0.09779703267309067,1.0,0.9,0.09936560349752038,1.4,1.0,15.76,0.4,191,0.07113447149285179,2.0,1.4,0.0696929508514386,2.5,1.4,15.78,0.3,2.6156403976105356,2.683440397607969,14.74926253743153,0.033498250884550385,9.04024680599317,2.615545908566158,2.6183609085660513,355.23978686957645,0.060884764437193685,18.175315171823822
1307948,0.527474,0.527415,0.527444,0.999888,262,0.18834118100268563,6.7,1.8,0.1877063413413782,9.6,1.6,15.63,0.49,111,0.1075848796051615,23.3,4.0,0.1351416704311758,33.5,4.5,15.59,0.52,1.8958284032947186,1.9302034032949438,29.09090909071851,0.06819180145042601,6.335978089895146,1.8960715552695642,1.9672565552700305,14.047903350332918,0.015742429347573365,10.326839721820026
1332201,0.580711,0.580731,0.580721,1.000034,260,0.08170985470596871,9.2,1.6,0.08864898146614733,9.8,1.6,15.22,0.59,45,0.023575126796159546,3.4,1.2,0.023333983834869478,4.4,1.1,15.12,0.61,1.7220276641094239,1.755932664109646,29.49417490026394,0.07231678348226331,12.398557459132174,1.72198811894405,1.7641481189443262,23.719165085233605,0.05796433409446157,6.04945610205674
1390653,0.521867,0.521871,0.521869,1.000008,524,0.07157605642462644,4.2,1.3,0.07067667454137572,4.1,1.3,15.83,1.1,175,0.06990392627160423,30.3,3.6,0.07394741674248001,31.2,3.6,15.96,0.74,1.9161962077463974,1.95017620774662,29.429075926823096,0.05158390834369081,10.377615165341785,2.005592384333763,2.008607384333783,331.67495853843286,0.024057909296083625,10.10533163725964
1434107,0.499299,0.511945,0.505622,1.025328,528,0.0037360140657444955,60.5,7.8,1.0511025327054129,57.1,8.0,12.4,103.3,43,0.03255330309606304,7.4,1.4,0.2654848087326163,104.4,9.7,15.59,0.67,2.00280659348475,2.027496593484911,40.50222762225463,0.03111927520132892,10.147750421070183,2.0056282729856347,2.008503272985654,347.8260869542162,0.17412628665642493,12.61934223252138
1435279,0.381858,0.38186,0.381859,1.000005,545,0.16606850301919848,8.4,2.1,0.16425112674767448,8.4,2.1,15.55,0.42,43,0.1415111605982875,23.8,3.7,0.14520965832403762,23.7,3.7,15.59,0.31,2.6187734442550727,2.6526684442537896,29.502876531578632,0.03467213713634279,15.37107298895123,2.618925829217451,2.650260829216265,31.913196107798235,0.037445596285265045,5.849248837059949
1440217,0.34055,0.0,0.170275,0.0,574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9364263400642248,2.970306340062942,29.515938607965104,0.042599077852897495,23.322195104465436,0.0,0.0,0.0,0.0,0.0
1448299,0.606912,0.60694,0.606926,1.000046,435,0.0957139367078195,32.5,2.7,0.11518074074620943,35.1,3.0,15.05,0.77,40,0.06209740039867256,20.6,2.6,0.06521705506436548,20.7,2.8,15.15,0.52,1.6476864357907577,1.68163643579098,29.455081001279787,0.07618493158012009,16.529302408018204,1.647464613134376,1.6617896131344698,69.80802792275384,0.06555874957896751,5.527322691859671
1457871,0.515446,0.515447,0.515446,1.000002,498,0.03456497264957493,10.7,1.4,0.03456497264957493,10.7,1.4,14.74,0.89,129,0.029443529756434914,3.5,1.6,0.031694062389748694,3.4,1.7,14.77,0.7,1.9400669633973184,1.9738119633975395,29.634019854599163,0.08804319357941075,13.802200801294784,2.002966819033902,2.034451819034108,31.761156105874413,0.014235880847219346,3.684530194139647
1462162,0.498646,0.0,0.249323,0.0,405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.005430299326531,2.0461952993267984,24.530847540621693,0.09838581102300362,12.26736081980929,0.0,0.0,0.0,0.0,0.0
1468233,0.325253,0.325251,0.325252,0.999994,256,0.11480086113235628,0.9,0.8,0.12378456686433612,0.9,0.8,16.25,0.35,135,0.07695759216242662,1.9,1.3,0.07347305109320976,1.9,1.2,16.29,0.23,3.074525358877129,3.1110903588757446,27.348557364634424,0.04869942184134723,20.784656470014077,3.0745454665580962,3.0793254665579153,209.20502092842213,0.026814404504292094,8.948445400800264
1478037,0.70612,0.706124,0.706122,1.000006,308,0.062094848978114084,1.6,1.1,0.06280652455218115,1.6,1.1,15.7,0.71,133,0.027318825695321684,1.3,1.2,0.027008447006343906,1.3,1.2,15.73,0.57,1.4161899718452917,1.452719971845531,27.374760470666544,0.10038960086217924,8.473919771079176,1.4161767519581063,1.4739367519584847,17.313019390468295,0.03097494941111863,5.146821679918859
1482761,0.297081,0.297077,0.297079,0.999987,340,0.13196333390895643,1.1,1.1,0.13555883400748467,1.2,1.1,15.97,0.34,136,0.0865655949800843,4.1,1.8,0.08377599566080748,4.2,1.7,16.0,0.27,3.366084104849691,3.3999041048484107,29.56830278053985,0.04841752965425879,16.000442190865197,3.3661381690208403,3.3711231690206516,200.60180542384308,0.028681872590427877,12.200918864452316
1491155,0.536245,0.53625,0.536248,1.000009,323,0.07333427414132046,1.5,0.8,0.0729010172367671,1.6,0.9,16.14,0.89,152,0.03870747661300313,6.5,1.7,0.03839427244776444,7.7,1.7,16.21,0.7,1.8648203154478842,1.933775315448336,14.50221158717205,0.0617780928072858,9.48217640181691,1.8647750589797614,1.9351050589802221,14.218683349828648,0.03430456616202701,8.813336792637806
1491942,0.479459,0.479452,0.479456,0.999985,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0856821042053846,2.1271271042056563,24.128362890419677,0.07008087469976174,11.376463614181302,0.0,0.0,0.0,0.0,0.0
1492054,0.356655,0.356649,0.356652,0.999983,339,0.2397387298434459,3.4,1.6,0.24558390964938936,3.5,1.6,16.25,0.44,152,0.23980443572252982,26.7,4.9,0.2415774764048625,26.8,4.9,16.3,0.35,2.803831488887053,2.806626488886947,357.78175314413517,0.024902208700212664,7.336871980528531,2.8038850601980823,2.904555060194271,9.933445912763064,0.02484666988426203,5.894812717225399
1492129,0.627674,0.627745,0.627709,1.000113,339,0.06421670688196487,8.6,1.9,0.14943143144353435,51.9,2.8,15.0,0.78,42,0.026947944041719966,2.7,1.3,0.02630858672153502,5.3,1.2,15.06,0.67,1.5931836963586716,1.5965736963586938,294.9852507355306,0.05673439434060276,4.7092358859410215,1.5930743158905627,1.6304693158908077,26.741542986855162,0.10010641537424614,8.003311803166834
1520272,0.408331,0.408317,0.408324,0.999966,310,0.1158000862235847,0.9,0.9,0.1307517478061473,1.1,1.0,15.99,0.32,141,0.06791233629124163,1.8,1.2,0.053826336587249356,1.5,1.0,16.0,0.26,2.4489918617347675,2.4517868617346616,357.78175314413517,0.046323555062596375,9.965544087704595,2.4490225941454504,2.4528525941453054,261.09660575400983,0.03851608146614591,11.539787787532587
1539000,0.500288,0.500279,0.500284,0.999982,410,0.05745159801729068,6.1,1.5,0.05215149364374507,6.5,1.5,15.15,0.89,158,0.033198897150142,11.9,1.6,0.03196626930710782,10.1,1.5,15.34,0.58,1.9988504848904416,2.002140484890463,303.9513677791638,0.048702417485948814,10.300117596710896,2.002488129292029,2.006008129292052,284.09090908904795,0.09540694823265453,9.257497571072518
1551619,0.338148,0.338146,0.338147,0.999994,295,0.07974479216612124,2.0,1.3,0.07899913636861348,2.0,1.3,15.08,0.35,165,0.061025710412379,1.6,1.2,0.060050751726562275,1.6,1.2,15.12,0.25,2.957285783461019,3.0279607834583433,14.149274850199614,0.027135333438428517,9.968978979901781,2.9573026630791146,2.962127663078932,207.25388601820885,0.016600651421118332,11.447289226072302
1553288,0.283999,0.283999,0.283999,1.0,273,0.13602541365382603,4.6,0.9,0.13602541365382603,4.6,0.9,15.65,0.25,158,0.06900231013720935,1.2,1.1,0.06900231013720935,1.2,1.1,15.72,0.18,3.521143169202342,3.590553169199714,14.407145944933838,0.006594580914844508,7.585933504422457,3.521143041805935,3.5247830418057973,274.7252747356752,0.020313475838709037,12.961156927867806
1559109,0.272659,0.272659,0.272659,1.0,316,0.07726074361662849,0.8,0.8,0.07726074361662849,0.8,0.8,15.61,0.4,172,0.04782981220261955,1.8,1.1,0.04782981220261955,1.8,1.1,15.68,0.29,3.6675797977066833,3.7382647977040073,14.147273113643031,0.03105696322289949,17.821950740879522,3.6675662437500756,3.6710612437499432,286.12303291498074,0.01286025980416746,15.226547760216745
1584721,0.676196,0.676189,0.676192,0.99999,426,0.040498083400928975,4.3,1.3,0.03698659271374533,3.5,1.3,14.87,0.88,40,0.02120482495282805,1.2,1.1,0.022653631777842916,1.2,1.2,15.02,0.66,1.4788620557356105,1.5128120557358329,29.455081001279787,0.19628159164059011,11.115893478244786,1.4788831749749871,1.5107231749751957,31.40703517567364,0.07900420436132609,5.385547908547446
1585633,0.406924,0.406932,0.406928,1.00002,432,0.06290113844038529,1.9,1.2,0.08485780976733369,2.7,1.6,15.04,0.41,40,0.02921681760345181,0.7,0.8,0.0304578012374745,0.6,0.8,15.04,0.34,2.45745833966941,2.491373339668126,29.485478403003324,0.04087630896156413,18.425096599049343,2.003402131970831,2.073602131971291,14.245014244920924,0.06401580709808433,7.5867476853703275
1593736,0.592628,0.59265,0.592639,1.000037,264,0.26747490818349257,2.1,1.2,0.2772406546794356,2.2,1.2,16.45,0.37,186,0.2967249205763124,10.8,2.9,0.30265569582710894,11.2,3.0,16.5,0.14,1.6873996506977622,1.7584246506982275,14.079549454325221,0.03527211711826238,8.953799540638386,1.0024992748370176,1.030799274837203,35.3356890457049,0.007847945966564223,5.843515555678952
1615764,0.488189,0.48819,0.48819,1.000002,334,0.053845019499948604,3.0,1.5,0.051150867033894244,3.0,1.4,15.32,1.07,80,0.03220779798467411,3.4,1.6,0.03220779798467411,3.4,1.6,15.44,0.83,2.0483853994278713,2.0711753994280206,43.87889425157739,0.08657472042136323,11.112741844200638,2.0483896926529432,2.0711996926530922,43.84042086775398,0.05038797721591094,10.51818184926384
1627564,0.584911,0.584914,0.584912,1.000005,317,0.07516513931633204,1.4,1.1,0.07522453803177623,1.4,1.2,15.66,0.75,39,0.03304138482732312,0.9,1.0,0.030650135806632454,0.9,0.9,15.74,0.63,1.709663140354199,1.7773781403546427,14.76777671111938,0.05524822604018607,8.471146692444007,0.9998640144039972,1.0332990144042162,29.908778226213514,0.18715147239039517,3.493166214146557
1634230,0.600537,0.600542,0.60054,1.000008,273,0.07723057944056197,4.2,1.7,0.07593364031643164,4.4,1.7,14.97,0.58,187,0.029454205589364218,1.8,1.0,0.030414926876484595,1.8,1.0,14.99,0.45,1.6651758111074964,1.7329908111079406,14.746000147363397,0.12599270413563893,6.3439750876327645,1.6651634565204667,1.6682184565204867,327.33224222371484,0.05732698225014026,11.912356127934796
1648028,0.610907,0.610903,0.610905,0.999993,256,0.12626114130315302,0.6,0.7,0.12899793818481325,0.6,0.7,16.59,0.65,215,0.0482196998536229,1.2,1.1,0.04811595421146695,1.2,1.1,16.6,0.44,1.6369109213121282,1.704655921312572,14.761236991563198,0.09761302565418015,8.236841390232945,1.6369111282287696,1.6415861282288002,213.9037433141067,0.016015485872926578,12.499728840936095
1679845,0.683384,0.0,0.341692,0.0,441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4633069101084057,1.4971419101086274,29.55519432520907,0.04503749114966725,10.642445411054647,0.0,0.0,0.0,0.0,0.0
1684856,0.521783,0.499335,0.510559,0.956978,420,0.06208419169727984,1.6,1.1,0.4388374204953971,31.0,4.6,15.57,0.86,40,1.034096543516821e-05,173.4,14.4,0.2778448398467165,142.4,11.4,15.81,22263.94,1.9165068400741458,1.9596218400744283,23.1937840657184,0.06615021833282865,11.37913905422403,2.0032084757756845,2.0078084757757146,217.3913043464019,0.03025115913276302,2.3394268898893116
1685980,0.752987,0.0,0.376494,0.0,368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3280434538321726,1.3646234538324122,27.33734281009975,0.04286983812849738,8.252644892722326,0.0,0.0,0.0,0.0,0.0
1691490,0.719252,0.719238,0.719245,0.999981,263,0.0562217722819657,1.4,1.2,0.0569269370853696,1.4,1.2,14.85,0.45,107,0.04025361002796297,2.2,1.1,0.041433750619567715,2.4,1.1,14.81,0.33,1.3903334884795602,1.4211684884797622,32.43067942252144,0.05524031005202424,5.511897122204999,1.3903595845855785,1.4247395845858037,29.086678301147433,0.015297660336214592,6.548384194153727
1736308,0.555848,0.555843,0.555846,0.999991,372,0.054970134938962564,2.9,1.3,0.05458635088575305,3.0,1.2,15.41,0.7,44,0.02287933952679214,1.9,1.0,0.022479450301182168,2.0,1.0,15.32,0.59,1.7990529544938825,1.833022954494105,29.437739181437998,0.08614155449897845,13.71191205578269,1.7990681702911304,1.8263631702913092,36.636746656656854,0.052934390121983914,5.650067079782859
1748058,0.310237,0.310176,0.310206,0.999803,463,0.14272402579219862,2.2,1.4,0.994518450742895,13.5,4.2,15.74,0.38,39,0.2568031882384265,15.0,4.5,0.2304353600583854,14.8,4.5,15.82,0.23,3.2233463355542473,3.257221335552965,29.5202952040696,0.04281915804532347,20.289384011155843,0.7300202596102175,0.7500202596103486,49.99999999967244,0.16493298999093073,6.42544499729608
1784750,0.590825,0.590826,0.590826,1.000002,520,0.034438633120027005,1.2,0.8,0.034492394176681374,1.2,0.8,15.27,0.72,39,0.03028942429018912,1.9,1.5,0.03028942429018912,1.9,1.5,15.21,0.6,1.6925487468081843,1.7264787468084066,29.472443265353633,0.04418522327248107,15.333645984710683,1.6924694400807305,1.695299440080749,353.356890457049,0.11732851393074017,7.423368727937032
1788821,0.571803,0.0,0.285902,0.0,521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7488528774640508,1.7828228774642734,29.437739181437998,0.03918160656575074,10.392435273215082,0.0,0.0,0.0,0.0,0.0
1790596,0.534498,0.534506,0.534502,1.000015,509,0.10985943209322435,19.3,3.1,0.10866210159160883,19.6,3.2,15.01,0.79,47,0.05163564671778787,5.4,2.3,0.04574279045243043,5.4,2.0,15.17,0.58,1.8709148139163647,1.9045998139165854,29.686804215331716,0.05931179694047281,9.797525848598912,0.8683935038191741,0.8714485038191941,327.33224222371484,0.07343969106716852,4.610309511944393
1804606,0.499793,0.499347,0.49957,0.999108,553,0.14279952258041728,4.3,1.5,0.18814878747057592,11.5,1.9,16.06,0.85,40,4.3112985698333634e-06,41.6,5.6,0.04726929451736697,16.3,2.0,10.73,28226.67,2.0008278496150256,2.0348178496152487,29.42041776973921,0.047229135404190235,14.770810403986419,2.0034120458459044,2.008357045845937,202.22446915943456,0.08342134202682461,6.60034043036073
1817613,0.610827,0.0,0.305414,0.0,372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6371238526177732,1.670988852617995,29.529012254346636,0.04166108349391268,8.79842151869725,0.0,0.0,0.0,0.0,0.0
1818091,0.494996,0.494995,0.494996,0.999998,304,0.054284297542463375,1.1,0.8,0.054284297542463375,1.1,0.8,16.06,1.12,133,0.026416630749080686,2.0,1.3,0.02547397662781032,2.1,1.2,16.18,0.84,2.020219434429851,2.0539994344300725,29.603315571150052,0.07546453522061801,7.764833931166442,2.0202510996558853,2.0288610996559413,116.14401858228808,0.04888903972985253,11.764497433399836
1828651,0.535167,0.535176,0.535171,1.000017,316,0.14130135619506184,3.0,1.2,0.13988271669139338,3.0,1.2,16.25,0.77,135,0.046413804414463605,6.3,2.0,0.045890332742639116,6.5,1.8,16.43,0.67,1.8685745793800257,1.9356495793804651,14.908684308512095,0.09056014867778699,11.028195928635164,1.8685512645657014,1.9368962645661492,14.63164825508009,0.03894732187912964,7.438512332953512
