LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_rms,L_chi2dof,L_chi2dofR,Lmean_rms,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Z_rms,Zchi2dof,Zchi2dofR,Zmean_rms,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,Ampl_diff,dP,LCtype,IndicatorType,ChiType,BE_score
3797767,0.613224,0.613213,0.6132,1.0,536,0.055316864376908,6.0,1.5,0.0843035352643529,12.9,2.1,15.1,0.64,44,0.0541373001066358,4.7,1.7,0.0391037680015439,3.3,1.3,15.08,0.53,1.6307,1.6647,29.4377,0.0908,14.6752,0.8153,0.8248,105.4296,0.1486,6.0794,0.11,2e-05,1,NaN,NaN,NaN
3808897,0.650726,0.650732,0.6507,1.0,525,0.1323506799296392,5.9,1.3,0.1740269898871343,6.8,1.6,14.97,0.19,48,0.0787222431938156,1.2,1.1,0.0904500967299319,1.3,1.3,14.88,0.17,1.5367,1.5706,29.5683,0.0298,8.8222,0.9996,1.0372,26.6134,0.0649,4.8592,0.02,1e-05,1,NaN,NaN,NaN
3815329,0.587684,0.587678,0.5877,1.0,299,0.1554348063902582,1.0,1.0,0.1529217585286723,1.1,1.0,16.55,0.66,191,0.0528874051837995,3.4,1.6,0.0658121981722269,5.6,2.0,16.53,0.5,1.7016,1.7611,16.811,0.041,6.0516,1.7016,1.7044,355.8719,0.0349,12.6535,0.16,1e-05,1,NaN,NaN,NaN
3847643,0.61728,0.617278,0.6173,1.0,295,0.0914263324371842,4.4,1.5,0.122418350413619,6.9,1.7,15.23,0.49,200,0.0852686949963366,9.8,2.5,0.1040257602938351,11.0,2.9,15.22,0.37,1.62,1.6878,14.7493,0.0473,6.7854,1.62,1.6237,268.0965,0.0139,9.7512,0.12,0.0,1,NaN,NaN,NaN
3941776,0.532222,0.532209,0.5322,1.0,271,0.0849813684972384,18.8,2.8,0.1044764391404973,45.4,3.3,14.88,0.77,45,0.0841669519636859,21.4,3.6,0.0781161385397765,23.8,3.3,14.94,0.54,1.8789,1.9253,21.5564,0.065,9.3459,1.0001,1.0396,25.2685,0.1443,4.1216,0.23,2e-05,1,NaN,NaN,NaN
3943373,0.530345,0.530355,0.5304,1.0,266,0.0476126420778426,0.8,0.9,0.2481693573106262,22.1,3.3,15.78,0.93,45,0.0233608835258119,1.4,0.9,0.0709383677243847,33.1,2.4,15.89,0.69,1.8856,1.9194,29.577,0.0738,7.396,0.6285,0.6372,114.9425,0.1316,4.4546,0.24,2e-05,1,NaN,NaN,NaN
3960704,0.645879,0.645834,0.6459,0.9999,297,0.0893210955713794,4.6,1.6,0.1233804340206529,11.2,2.1,15.48,0.72,72,0.0564405800477084,5.1,2.0,0.1111832012880301,25.5,3.7,15.68,0.61,1.5483,1.585,27.2442,0.068,8.2365,2.0026,2.0938,10.9577,0.0272,3.2178,0.11,7e-05,1,NaN,NaN,NaN
3981681,0.520039,0.520037,0.52,1.0,515,0.0307967336404584,16.5,2.1,0.1586886257656853,197.3,7.6,14.12,0.93,46,0.0314302179215371,4.6,1.3,0.0566236291150693,7.0,2.1,14.15,0.73,1.9229,1.9568,29.5159,0.0987,16.1869,1.0003,1.0254,39.7852,0.1059,4.8532,0.2,0.0,1,NaN,NaN,NaN
3992818,0.583474,0.583477,0.5835,1.0,505,0.0932455727688638,2.1,1.2,0.1501511193157498,4.5,1.5,15.85,0.69,92,0.0341791805084589,1.7,1.2,0.0315839147171414,3.8,1.2,15.89,0.57,1.7139,1.7477,29.5683,0.0582,11.8444,1.7139,1.7285,68.6342,0.0399,7.1403,0.12,1e-05,1,NaN,NaN,NaN
4017030,0.464977,0.464975,0.465,1.0,341,0.101487036234052,7.0,2.1,0.1854623465383097,23.6,4.2,15.08,0.63,38,0.0145705007004873,0.8,0.8,0.0280848695627398,2.0,1.5,14.8,0.83,2.1506,2.2233,13.7703,0.0526,11.3453,2.1505,2.2246,13.4953,0.0857,7.464,0.2,0.0,1,NaN,NaN,NaN
4019844,0.492755,0.492752,0.4928,1.0,329,0.072553895827539,2.4,1.2,0.3162768993265171,24.3,4.2,15.72,1.09,38,0.0279862195709147,2.9,1.6,0.0907270263675636,47.3,3.8,15.87,0.86,2.0294,2.0383,112.2965,0.0647,8.0462,2.0054,2.0292,42.0521,0.1153,7.5667,0.23,1e-05,1,NaN,NaN,NaN
4052762,0.722607,0.722606,0.7226,1.0,252,0.0888568025691873,3.7,2.0,0.0950601556289872,4.3,2.1,15.3,0.59,60,0.0416021653850351,32.0,1.7,0.039446004539099,33.6,1.7,15.24,0.53,1.3839,1.4202,27.5028,0.0604,5.6731,1.3838,1.4469,15.8403,0.0652,5.8187,0.06,0.0,1,NaN,NaN,NaN
4101289,0.379225,0.37925,0.3792,1.0001,256,0.1322119890989848,2.0,1.2,0.2403808292678794,5.0,2.1,15.72,0.39,173,0.1086279908251913,6.0,2.2,0.2673674022226392,26.1,4.7,15.74,0.3,2.637,2.7048,14.7308,0.0266,8.732,2.6367,2.6397,340.7155,0.0559,20.5238,0.09,7e-05,1,NaN,NaN,NaN
4116853,0.399012,0.399008,0.399,1.0,289,0.0923277668875944,0.7,0.8,0.1376073677255006,1.2,0.9,16.39,0.65,203,0.0360130930775011,1.4,1.1,0.0538554719518293,3.0,1.4,16.52,0.45,2.5062,2.574,14.7449,0.0457,9.5827,2.5062,2.5167,95.0119,0.0049,10.1868,0.2,1e-05,1,NaN,NaN,NaN
4129542,0.591314,0.591305,0.5913,1.0,510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6911,1.725,29.5159,0.0441,12.3369,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,1,NaN,NaN,NaN
4136438,0.517298,0.517307,0.5173,1.0,458,0.0605608470166391,1.2,0.8,0.0634013760770376,1.2,0.9,16.01,0.94,48,0.0170754458426141,1.2,0.7,0.0127318109567144,0.9,0.6,16.13,0.74,1.9331,1.936,352.1127,0.0933,14.5651,1.0031,1.0062,320.0,0.1079,6.8177,0.2,2e-05,1,NaN,NaN,NaN
4171129,0.601867,0.601866,0.6019,1.0,273,0.06256783165522,5.4,1.2,0.1571486952187909,14.5,2.5,15.44,0.96,201,0.0299783047712635,3.2,1.6,0.0452541976509039,28.7,2.3,15.54,0.76,1.6615,1.7291,14.7929,0.0739,3.8374,1.6615,1.6651,276.6252,0.0113,12.3347,0.2,0.0,1,NaN,NaN,NaN
4174192,0.295478,0.295478,0.2955,1.0,288,0.1147798477694866,0.9,0.7,0.466259932555464,4.6,2.2,16.19,0.37,166,0.059611651526317,1.2,1.1,0.1066111607760798,9.0,1.8,16.26,0.29,3.3843,3.4521,14.7678,0.0188,12.6677,3.3843,3.3872,346.6205,0.0227,22.8382,0.08,0.0,1,NaN,NaN,NaN
4182729,0.681458,0.681461,0.6815,1.0,299,0.0524278412695954,1.6,1.1,0.1256024250137483,12.3,2.1,14.93,0.54,334,0.0448640782489825,2.4,1.3,0.0578251556183474,7.0,1.6,14.89,0.43,1.4674,1.4722,211.8644,0.057,7.4245,1.4675,1.4703,345.4231,0.0626,13.0882,0.11,0.0,1,NaN,NaN,NaN
4187804,0.736481,0.736483,0.7365,1.0,262,0.0493444297434238,1.2,1.0,0.0698328814271708,2.9,1.3,15.32,0.67,193,0.0429336898226777,2.3,1.5,0.044015934286211,3.8,1.5,15.3,0.51,1.3578,1.4132,18.0636,0.0803,5.406,1.3578,1.3642,156.4945,0.0108,9.7559,0.16,0.0,1,NaN,NaN,NaN
4224216,0.344391,0.344393,0.3444,1.0,374,0.0581995231321393,2.7,1.6,0.1258402134509092,14.5,3.1,14.57,0.35,68,0.0544180746241333,1.8,1.2,0.0644922517787712,4.0,1.4,14.59,0.26,2.9037,2.9376,29.4724,0.0294,17.5391,0.9999,1.0319,31.1867,0.0796,9.3534,0.09,1e-05,1,NaN,NaN,NaN
4234952,0.566338,0.566348,0.5663,1.0,461,0.1201539839429915,1.5,0.9,0.2222305403913916,4.2,1.3,16.34,0.59,44,0.0410270785214866,5.9,1.3,0.0561021659637371,6.9,1.8,16.32,0.48,1.7657,1.7995,29.5727,0.0771,12.5348,1.7658,1.8137,20.8616,0.0516,5.4159,0.11,2e-05,1,NaN,NaN,NaN
4282396,0.392234,0.392238,0.3922,1.0,311,0.1377601802811843,11.6,2.4,0.384177440053518,41.9,5.5,15.25,0.51,117,0.1488989993667173,19.0,3.5,0.2433784132416248,25.0,4.6,15.31,0.32,2.5495,2.5833,29.5465,0.064,13.6785,2.5495,2.6364,11.5088,0.0117,5.7526,0.19,1e-05,2,NaN,NaN,NaN
4310768,0.496598,0.49659,0.4966,1.0,482,0.0454503890646334,11.7,2.3,0.0498005204229516,13.2,2.3,14.36,0.82,71,0.0372765512543244,11.2,2.0,0.0608317046103903,18.0,3.2,14.49,0.62,2.0137,2.0476,29.5334,0.0558,17.4656,2.0025,2.011,118.2732,0.0656,10.8825,0.2,2e-05,1,NaN,NaN,NaN
4315569,0.499338,0.515993,0.5077,1.0334,498,0.003051002597212,22.3,4.3,0.5436130310538483,18.4,4.2,-102.29,119.32,71,0.025369878497517,1.7,1.0,0.8850717994053021,133.1,11.9,16.25,0.72,2.0027,2.0336,32.3572,0.0242,3.4999,1.938,2.0028,15.4428,0.0736,19.386,118.6,0.0328,1,NaN,NaN,NaN
4320377,0.652542,0.652544,0.6525,1.0,279,0.1867922169970664,1.2,0.9,0.2372208222213626,1.7,1.0,16.05,0.27,45,0.0823018421437025,1.5,1.3,0.0769483444873465,2.0,1.1,16.06,0.22,1.5325,1.5663,29.5247,0.1036,12.4663,1.5324,1.592,16.794,0.0658,5.1755,0.05,0.0,1,NaN,NaN,NaN
4320492,0.361005,0.360942,0.361,0.9998,480,0.1626385079549653,15.1,3.7,0.1612783521108406,17.1,3.7,14.44,0.26,46,0.0480363957353926,1.0,0.9,0.1554632699830879,9.7,2.9,14.45,0.25,2.77,2.8039,29.5116,0.0479,22.7361,2.7706,2.7737,320.5128,0.0346,6.1946,0.01,0.00017,1,NaN,NaN,NaN
4325364,0.582085,0.582104,0.5821,1.0,493,0.0397604261977818,2.1,1.0,0.0653944929425756,5.8,1.5,15.17,0.65,46,0.0392567667316346,2.8,1.5,0.0366340827776388,2.4,1.4,15.16,0.51,1.718,1.7519,29.4942,0.0559,11.0474,1.7179,1.7495,31.6406,0.0394,4.4669,0.14,3e-05,1,NaN,NaN,NaN
4327168,0.330944,0.330937,0.3309,1.0,482,0.1098763448678313,1.4,1.1,1.3058347352956694,19.3,5.2,15.62,0.39,45,0.0505456391561136,1.3,1.1,0.0896781705624071,6.6,2.0,15.74,0.29,3.0217,3.0555,29.5116,0.0684,24.8728,3.0218,3.0289,141.1433,0.0379,7.0518,0.1,2e-05,1,NaN,NaN,NaN
4329665,0.585846,0.585847,0.5858,1.0,448,0.1793020963763575,1.7,1.0,0.2543566687397529,3.4,1.4,16.44,0.59,45,0.0577685925113743,5.8,1.7,0.0489708345827183,4.6,1.5,16.54,0.56,1.7069,1.7408,29.4942,0.0646,13.4789,1.707,1.7101,329.4893,0.0647,6.0189,0.03,0.0,1,NaN,NaN,NaN
4343459,0.572793,0.572789,0.5728,1.0,412,0.0621809869253108,1.7,0.8,0.0661102508358154,2.1,1.0,15.82,0.68,38,0.0238218991232958,2.6,1.0,0.0291180553260734,3.5,1.1,15.75,0.55,1.7458,1.7797,29.4855,0.0617,15.2641,1.7458,1.749,313.9717,0.122,9.5689,0.13,1e-05,2,NaN,NaN,NaN
4346704,0.329694,0.329698,0.3297,1.0,361,0.1831967214583899,1.3,0.8,0.1742732697796754,1.5,0.9,16.59,0.43,37,0.0680214106959532,1.0,1.0,0.0549646569355979,0.9,0.9,16.69,0.28,3.0331,3.067,29.5334,0.0152,19.1436,3.033,3.0526,50.9165,0.0454,5.9319,0.15,1e-05,1,NaN,NaN,NaN
4347489,0.29799,0.29799,0.298,1.0,374,0.1496880030847874,1.2,1.1,0.2434088893723427,2.8,1.5,16.12,0.39,37,0.0417227835113746,0.7,0.8,0.041327902833101,1.0,0.8,16.17,0.29,3.3558,3.3897,29.5203,0.0188,18.3306,3.3558,3.3587,348.4321,0.1076,14.5495,0.1,0.0,2,NaN,NaN,NaN
4354685,0.630527,0.630525,0.6305,1.0,374,0.0591492902787824,1.0,0.9,0.1064606498120378,6.7,1.4,15.29,0.44,35,0.0383067228744897,1.9,1.2,0.0485177771508202,2.9,1.5,15.34,0.38,1.586,1.6199,29.4377,0.0772,8.5923,1.586,1.5888,354.6099,0.1308,7.0396,0.06,0.0,2,NaN,NaN,NaN
4354965,0.645213,0.645228,0.6452,1.0,376,0.0691023490168492,1.1,0.9,0.0765049232631853,2.3,0.9,15.89,0.72,37,0.02125779594298,1.5,0.8,0.0260937838349472,1.0,1.0,15.94,0.52,1.5499,1.5813,31.8624,0.0667,9.2697,1.55,1.5907,24.5248,0.1183,7.0563,0.2,2e-05,1,NaN,NaN,NaN
4359545,0.514304,0.514305,0.5143,1.0,278,0.1367601925440798,19.8,2.9,0.1392390492189775,20.8,2.8,15.32,0.69,156,0.0950388782564262,20.0,3.8,0.1086536294021603,20.0,4.1,15.37,0.51,1.9444,2.0028,17.1086,0.0432,4.3282,1.9444,1.9735,34.3761,0.0195,11.9568,0.18,0.0,1,NaN,NaN,NaN
4361485,0.556574,0.556573,0.5566,1.0,268,0.0700903216157373,0.5,0.6,0.1387460594426665,3.8,1.1,16.46,0.81,91,0.0330289578394078,1.1,1.0,0.0720391052968228,14.6,1.9,16.5,0.58,1.7967,1.8663,14.3658,0.0951,6.2204,1.7967,1.7995,357.1429,0.0561,19.7692,0.23,0.0,1,NaN,NaN,NaN
4363105,0.479825,0.479822,0.4798,1.0,255,0.0527724794505681,2.2,1.0,0.1081105116785065,14.1,2.0,15.72,1.12,166,0.0253547079284987,2.1,1.3,0.0772833013451697,43.9,3.3,15.84,0.84,2.0841,2.1248,24.5761,0.1005,11.2884,2.0841,2.1248,24.5369,0.0289,15.6661,0.28,1e-05,2,NaN,NaN,NaN
4383859,0.548392,0.548396,0.5484,1.0,251,0.1082484753030793,1.1,1.2,0.1035584496988798,1.3,1.1,16.26,0.79,100,0.0443926112610611,3.7,1.4,0.0451118297170575,3.7,1.5,16.3,0.64,1.8235,1.8942,14.1383,0.0582,7.1348,1.8235,1.872,20.6313,0.0118,6.6935,0.15,1e-05,1,NaN,NaN,NaN
4520420,0.54211,0.542115,0.5421,1.0,566,0.0592552423233686,1.0,0.8,0.0840213052181827,2.3,1.0,16.02,0.96,69,0.0271723784987422,1.5,1.3,0.0347148026205995,2.8,1.4,16.13,0.76,1.8446,1.9237,12.6478,0.0591,10.582,1.8447,1.8475,346.6205,0.0753,13.1509,0.2,1e-05,2,NaN,NaN,NaN
4536644,0.737996,0.737997,0.738,1.0,425,0.0519977050328163,10.6,1.9,0.05035801103325,10.7,1.9,14.66,0.64,45,0.0245306768474717,0.9,1.0,0.0231431326871466,0.9,0.9,14.69,0.48,1.355,1.3889,29.5116,0.1019,16.0639,1.355,1.3988,22.818,0.0543,6.4577,0.16,0.0,2,NaN,NaN,NaN
4544582,0.581309,0.581318,0.5813,1.0,417,0.0247860020080587,24.7,1.8,0.0406485856684432,39.8,2.3,13.99,0.89,45,0.0276901300091859,4.0,2.1,0.0325725151383,11.8,2.4,14.0,0.79,1.7203,1.7542,29.4724,0.0864,15.9996,1.7202,1.7232,341.2969,0.0383,4.771,0.1,2e-05,1,NaN,NaN,NaN
4545362,0.52132,0.521322,0.5213,1.0,483,0.0680745510644445,1.3,1.0,0.152080597906952,7.2,1.8,15.92,0.96,45,0.0196656425985491,1.3,1.0,0.0332086141241118,6.5,1.7,16.06,0.72,1.9182,1.952,29.634,0.0608,13.004,2.0003,2.0049,219.539,0.4133,44.9517,0.24,0.0,2,NaN,NaN,NaN
4546177,0.536335,0.536311,0.5363,1.0,255,0.1457434764395732,20.2,3.3,0.2014695359323479,36.0,3.9,15.09,0.76,45,0.0983990329582291,19.4,4.5,0.0885676090737673,19.5,4.0,15.25,0.53,1.8645,1.9337,14.4592,0.1093,8.5173,1.8647,1.9338,14.4781,0.0562,6.2045,0.23,4e-05,2,NaN,NaN,NaN
4547090,0.612285,0.612341,0.6123,1.0001,511,0.0326759941985469,5.5,1.1,0.0493981550330966,13.9,1.7,14.94,0.9,45,0.0440488693883921,10.3,2.5,0.0465176929269138,11.7,3.0,15.04,0.65,1.6332,1.6671,29.5116,0.0977,15.5603,1.0022,1.0455,23.1,0.1029,3.5866,0.25,9e-05,1,NaN,NaN,NaN
4551971,0.532348,0.532366,0.5324,1.0,291,0.0599640237117294,1.9,1.1,0.2505497771038076,21.2,3.0,15.4,0.98,184,0.0468958047458256,10.3,2.1,0.066483502372993,36.5,2.7,15.59,0.63,1.8785,1.9406,16.1005,0.0805,6.6127,1.8784,1.9406,16.0888,0.0301,13.22,0.35,3e-05,1,NaN,NaN,NaN
4583938,0.339109,0.339115,0.3391,1.0,632,0.1544716437184999,1.0,0.8,0.1996438252707351,1.3,0.9,16.23,0.3,48,0.0762337484877895,1.6,1.3,0.1030911016748088,2.7,2.0,16.27,0.27,2.9489,2.9828,29.4898,0.0208,19.7243,2.9488,2.9602,87.8735,0.0292,6.803,0.03,2e-05,1,NaN,NaN,NaN
4586691,0.621459,0.621446,0.6215,1.0,582,0.1200199040826451,5.7,2.0,0.166977455157902,12.2,2.6,15.24,0.42,48,0.083833931345529,6.9,2.2,0.0595096453214172,6.0,1.9,15.17,0.38,1.6091,1.6431,29.4681,0.0228,10.1345,2.0024,2.0209,53.9957,0.0467,5.2133,0.04,2e-05,1,NaN,NaN,NaN
4588605,0.42471,0.499203,0.462,1.1754,593,0.1712705531111663,12.9,3.3,1.1180169548088827,59.6,8.0,14.94,0.32,48,0.0003013066741303,44.8,6.9,0.4295114834535277,38.7,7.0,14.25,301.78,2.3545,2.3885,29.4594,0.0303,16.0323,2.0032,2.0268,42.4448,0.037,5.3368,301.46,0.16124,1,NaN,NaN,NaN
4598268,0.589067,0.589068,0.5891,1.0,656,0.0683117703965793,1.7,1.0,0.1486399171295952,8.7,1.9,15.65,0.61,48,0.0293429982202487,1.8,1.2,0.0284490636625335,2.3,1.2,15.58,0.48,1.6976,1.7315,29.5072,0.0237,15.9454,1.6976,1.7519,18.4128,0.0404,5.6822,0.13,0.0,1,NaN,NaN,NaN
4600749,0.513403,0.51341,0.5134,1.0,576,0.0494924676686684,2.4,1.2,0.0556919683574122,3.7,1.3,15.39,1.0,48,0.0258067911978217,1.7,1.6,0.0254206631167595,4.1,1.6,15.51,0.78,1.9478,1.9661,54.6299,0.0494,4.8896,2.0032,2.0313,35.6062,0.0762,7.9246,0.22,1e-05,1,NaN,NaN,NaN
4620408,0.803871,0.803872,0.8039,1.0,582,0.1070699462121952,1.5,1.1,0.1190343469436644,2.6,1.2,15.62,0.38,48,0.0341315836610167,1.5,0.9,0.0402680985975618,1.2,1.1,15.63,0.32,1.244,1.2468,357.1429,0.0949,16.3557,2.0024,2.0269,40.7997,0.0594,7.3103,0.06,0.0,1,NaN,NaN,NaN
4630301,0.364954,0.36496,0.365,1.0,628,0.077307070995203,1.6,1.1,1.1510858688379462,34.2,6.7,15.28,0.35,95,0.0400506364169597,1.9,1.0,0.1151246949301854,10.3,3.0,15.26,0.27,2.7401,2.7739,29.529,0.037,24.0751,2.74,2.7496,104.8218,0.0256,5.8947,0.08,2e-05,2,NaN,NaN,NaN
4670587,0.357698,0.715393,0.5365,2.0,555,0.2190855687228528,31.8,4.1,0.7269904802881098,73.2,7.0,15.01,0.38,46,0.1825935741692359,23.3,4.4,0.1493719319788321,39.8,3.9,15.01,0.36,2.7957,2.7985,355.8719,0.0312,22.2632,0.9319,0.9657,29.6077,0.1308,6.1478,0.02,0.66672,1,NaN,NaN,NaN
4778367,0.578924,0.578931,0.5789,1.0,285,0.0548952877753989,1.0,0.9,0.0970168190135671,4.3,1.5,15.66,0.78,50,0.0364358391413436,2.3,1.5,0.0260482553083362,3.6,1.0,15.69,0.54,1.7273,1.7301,357.1429,0.0606,8.8643,0.8637,0.8915,35.926,0.0492,4.0997,0.24,1e-05,1,NaN,NaN,NaN
4804945,0.556172,0.556217,0.5562,1.0001,279,0.2012717898381965,12.5,2.5,0.2180699610058707,13.6,2.8,15.49,0.58,61,0.0636992115342673,16.7,2.2,0.0544104845863054,15.5,1.9,15.44,0.56,1.798,1.8683,14.2268,0.0349,6.1948,1.7979,1.8749,12.9862,0.0268,4.1067,0.02,8e-05,1,NaN,NaN,NaN
4806531,0.270557,0.270561,0.2706,1.0,264,0.0974075499040121,1.6,1.1,0.8017143982401828,16.2,4.8,15.59,0.42,60,0.0371839028278988,1.1,1.0,0.1628854197853207,32.5,5.1,15.62,0.32,3.6961,3.7976,9.8459,0.0132,8.7268,1.848,1.8995,19.4005,0.0435,8.6419,0.1,1e-05,1,NaN,NaN,NaN
4815083,0.662971,0.662968,0.663,1.0,274,0.1151602546730641,1.7,1.3,0.1735742361208597,3.2,1.5,15.71,0.56,59,0.0451481977040909,3.1,1.4,0.0488032084796427,4.7,1.4,15.73,0.41,1.5084,1.5225,70.922,0.0412,6.3049,1.5084,1.513,217.8649,0.035,4.9295,0.15,0.0,1,NaN,NaN,NaN
4912051,0.571577,0.571435,0.5715,0.9998,638,0.1480967267654705,9.4,2.1,0.2816984620690638,25.5,3.2,15.61,0.63,45,0.1466565391549391,36.5,4.9,0.1836923716696308,40.1,5.5,15.74,0.42,1.7495,1.7835,29.4855,0.0387,11.1132,2.0034,2.0944,10.986,0.0632,4.6086,0.21,0.00025,1,NaN,NaN,NaN
4965557,0.612835,0.612841,0.6128,1.0,479,0.0878449021533,0.5,0.7,0.1454027835656012,1.7,1.0,16.26,0.48,47,0.0450788995034846,1.6,1.3,0.0342528168666406,1.5,1.0,16.3,0.42,1.6318,1.6346,357.7818,0.0632,16.6426,1.6318,1.6556,42.0256,0.0498,5.3881,0.06,1e-05,1,NaN,NaN,NaN
4978435,0.290071,0.290065,0.2901,1.0,601,0.1956575012823131,1.1,0.9,1.2276139089758906,4.1,2.2,16.66,0.38,46,0.0564943596839825,0.6,0.9,0.0944985391581381,4.0,1.6,16.76,0.3,3.4474,3.4813,29.5596,0.0164,27.5064,3.4475,3.4867,25.4972,0.0203,5.0974,0.08,2e-05,2,NaN,NaN,NaN
5037484,0.622999,0.622996,0.623,1.0,376,0.0474472663885891,3.2,1.4,0.0486231451377715,3.4,1.4,15.04,0.89,47,0.0184307158413101,1.3,1.1,0.0183919953638577,1.3,1.1,15.11,0.74,1.6051,1.6405,28.3046,0.0461,8.5066,1.6051,1.6237,53.8938,0.0586,6.9242,0.15,0.0,1,NaN,NaN,NaN
5037547,0.649393,0.6494,0.6494,1.0,347,0.0634870597636107,1.2,1.0,0.0655367047943363,1.3,1.0,16.0,0.83,46,0.0251627576953339,1.1,1.0,0.0251627576953339,1.1,1.0,15.97,0.64,1.5399,1.5737,29.5552,0.0399,6.2328,1.5399,1.578,26.2502,0.0545,4.6638,0.19,1e-05,1,NaN,NaN,NaN
5088156,0.469233,0.469238,0.4692,1.0,298,0.0490264834505656,2.3,1.4,0.2390994947509683,44.9,4.4,15.22,1.13,51,0.0188424532058293,6.9,1.2,0.0556712081851875,49.6,3.4,15.39,0.83,2.1311,2.1953,15.5885,0.0623,12.3797,0.1284,0.1315,320.0,0.3663,2.8609,0.3,1e-05,1,NaN,NaN,NaN
5095929,0.280684,0.280683,0.2807,1.0,288,0.2289531607844867,0.9,0.8,0.3910746473220026,1.6,1.2,16.63,0.32,51,0.0784470507002398,2.1,1.4,0.1357166481617897,6.5,2.5,16.53,0.31,3.5627,3.6304,14.7743,0.0074,7.6702,1.1876,1.1966,111.4827,0.0934,8.9776,0.01,0.0,1,NaN,NaN,NaN
5148766,0.570207,0.570207,0.5702,1.0,253,0.0482598748204929,1.2,1.1,0.0538388143367359,1.7,1.3,15.17,0.8,119,0.028536226896872,1.7,1.4,0.0272496017403572,2.0,1.4,15.22,0.62,1.7537,1.824,14.2268,0.069,5.4566,1.7537,1.7568,323.6246,0.0226,6.6915,0.18,0.0,2,NaN,NaN,NaN
5185192,0.564311,0.564313,0.5643,1.0,541,0.027946881629578,3.3,1.4,0.0383050583640355,14.2,1.8,14.35,0.73,45,0.0223901071115651,2.9,1.3,0.0326924287480264,3.3,1.9,14.33,0.61,1.7721,1.8059,29.5203,0.0579,14.3569,1.7721,1.7766,218.8184,0.0422,5.0484,0.12,0.0,2,NaN,NaN,NaN
5207635,0.650432,0.650435,0.6504,1.0,713,0.0567996472750741,1.8,1.2,0.1170330627722213,8.6,1.9,15.36,0.68,45,0.0206967277203712,2.1,1.0,0.0310117133395662,4.3,1.3,15.4,0.52,1.5374,1.5713,29.5203,0.0603,9.0369,1.5375,1.6066,14.4707,0.0813,2.243,0.16,0.0,1,NaN,NaN,NaN
5244248,0.530611,0.530617,0.5306,1.0,362,0.0323160518671438,0.9,0.9,0.0517842037691732,5.5,1.2,15.21,0.88,48,0.0172304625802795,0.7,0.7,0.0278321750125559,2.5,1.0,15.27,0.69,1.8846,1.9437,16.9276,0.084,15.1024,1.8846,1.9249,24.8324,0.0623,7.2382,0.19,1e-05,1,NaN,NaN,NaN
5253415,0.622768,0.622778,0.6228,1.0,586,0.1649286479924323,2.3,1.2,0.1953656412742923,3.7,1.3,16.12,0.49,48,0.0496722853960791,1.8,1.4,0.0534453605494692,2.0,1.5,16.15,0.41,1.6057,1.6396,29.5334,0.0418,10.5768,1.6057,1.643,26.8025,0.0617,8.1452,0.08,2e-05,1,NaN,NaN,NaN
5272753,0.485827,0.485831,0.4858,1.0,601,0.0373204491087362,1.5,0.9,0.1185391750511467,22.6,2.4,15.43,1.09,48,0.0274725773284998,3.5,1.6,0.041293246550874,7.3,2.3,15.56,0.79,2.0583,2.0861,35.9777,0.0533,14.7049,2.0029,2.0399,26.9869,0.0438,5.4928,0.3,1e-05,2,NaN,NaN,NaN
5294696,0.575158,0.57516,0.5752,1.0,629,0.0846818919992797,0.6,0.7,0.2033848926138336,3.6,1.3,16.4,0.64,51,0.0342105794938314,1.2,1.0,0.037430290457721,3.7,1.0,16.41,0.51,1.7387,1.7724,29.6296,0.0295,11.9256,1.7386,1.7864,20.9249,0.0741,10.4093,0.13,0.0,2,NaN,NaN,NaN
5308380,0.609172,0.609169,0.6092,1.0,487,0.1005733443858847,1.6,1.1,0.1691940135796249,4.7,1.5,16.03,0.69,51,0.0262377817777206,1.4,1.1,0.0144325431438192,1.5,0.6,16.19,0.63,1.6416,1.6755,29.5116,0.0514,12.0085,1.6416,1.663,46.62,0.0636,7.6055,0.06,0.0,1,NaN,NaN,NaN
5308437,0.46268,0.462679,0.4627,1.0,365,0.0523554944371729,88.0,3.7,0.1525411946309562,295.0,9.4,14.07,0.92,49,0.0213417214542065,3.5,1.7,0.027146074812167,7.7,2.2,14.03,0.85,2.1613,2.2406,12.6119,0.0695,15.6799,2.1613,2.2393,12.8197,0.0637,7.8101,0.07,0.0,1,NaN,NaN,NaN
5353858,0.616006,0.616011,0.616,1.0,342,0.1054508490729008,1.0,0.9,0.1173449071370619,1.1,1.0,16.06,0.46,47,0.0421522738947439,1.4,1.2,0.041232153661066,1.8,1.1,16.03,0.35,1.6234,1.6262,356.5062,0.076,10.4464,1.6233,1.6346,88.5347,0.0301,3.8299,0.11,1e-05,1,NaN,NaN,NaN
