LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_rms,L_chi2dof,L_chi2dofR,Lmean_rms,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Z_rms,Zchi2dof,Zchi2dofR,Zmean_rms,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,LC_type
22118602,0.611159,0.611156,0.6112,1.0,197,0.0781032124594564,1.6,1.2,0.1879008133524798,10.2,1.9,15.37,0.56,153,0.0471331388231934,2.7,1.5,0.0770760254818143,14.3,2.4,15.39,0.41,1.6362345008508388,1.6860045008511648,20.092425155584664,0.1196834418471135,7.031458843714185,1.6362441961449776,1.639049196144996,356.5062388568445,0.0528223928953271,13.625637470730034,1
22125812,0.588624,0.58862,0.5886,1.0,131,0.0933885881062324,1.6,1.2,0.1129745776559306,4.6,1.5,15.69,0.67,86,0.0273886590192623,1.6,1.0,0.0556139428731722,8.4,1.8,15.71,0.49,1.6988766987819754,1.7327666987821977,29.50722927097813,0.1341277913562111,4.931414571216724,1.6988902205908456,1.7018302205908649,340.1360544195404,0.0450320602113983,11.40255034086862,1
22137788,0.469865,0.469863,0.4699,1.0,147,0.1083428139924173,1.4,1.2,0.2861460208650244,8.1,2.1,15.71,1.07,85,0.0213006170396454,1.6,1.1,0.1460674807755659,106.4,4.9,15.94,0.83,2.128272622628525,2.191072622626148,15.923566879583722,0.1398525647086627,8.04569955692706,2.1282996040393862,2.191089604037009,15.926102883227548,0.0499578980407615,13.40485731617185,1
22181333,0.343706,0.343706,0.3437,1.0,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.909461967191169,2.943326967189887,29.529012255657985,0.0484120993065489,21.714320308877998,0.0,0.0,0.0,0.0,0.0,2
22186695,0.503655,0.503655,0.5037,1.0,488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9854864012779845,1.9940964012780409,116.14401858228209,0.0973828070162062,9.161134200763954,1.0034354667745695,1.009870466774612,155.400155399132,0.226781411731106,6.906553757569498,1
22198122,0.284805,0.284807,0.2848,1.0,476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.511178089020335,3.5450780890190514,29.49852507486306,0.0310668529649429,29.29800214174983,1.1703897875445683,1.1805447875446349,98.4736582957606,0.0870922578995763,4.495951847144271,2
22198858,0.658182,0.658178,0.6582,1.0,632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5193371133299522,1.5532271133301745,29.50722927097813,0.0441657576169457,11.178002573064289,0.0,0.0,0.0,0.0,0.0,1
22216834,0.557215,1.114428,0.8358,2.0,543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7946381241716145,1.8285031241718364,29.52901225434664,0.0509699520435355,13.672781477981347,0.0,0.0,0.0,0.0,0.0,1
22243579,0.573636,0.573633,0.5736,1.0,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7432650380350356,1.746080038035054,355.23978685380064,0.0770255214454972,10.312676914667144,0.0,0.0,0.0,0.0,0.0,1
22244059,0.594655,0.0,0.2973,0.0,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6816471621983369,1.7153621621985575,29.660388550895707,0.0836991119270465,10.474571435508372,0.0,0.0,0.0,0.0,0.0,1
22244513,0.604149,0.60408,0.6041,0.9999,330,0.1851508737953517,9.2,2.5,0.2783187124188429,21.3,3.5,15.54,0.45,54,0.1014824579010267,17.0,3.8,0.1230206023068955,17.7,4.2,15.44,0.45,1.6552202328136865,1.695120232813948,25.06265664143982,0.0390534713277277,8.159512869350062,1.655271073887617,1.6727810738877318,57.1102227294945,0.0333760966198599,4.65933281653308,1
22272582,0.745917,1.000046,0.873,1.3407,344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.340632468056114,1.377252468056354,27.30748224995764,0.0757473406362505,9.776405199449052,0.1259938216216775,0.1306988216216822,212.5398512218916,63.08611273081384,8.733784411021626,1
22276476,0.309604,0.309604,0.3096,1.0,329,0.096525551652186,1.5,1.0,0.1112024105715549,1.8,1.1,15.68,0.31,55,0.0591434804755756,1.3,1.1,0.0481228649247666,1.2,0.9,15.81,0.25,3.229927743846097,3.23275774384599,353.35689047274127,0.0434758141926753,15.893364804316228,1.614987267906938,1.676032267907338,16.38135801447209,0.0535500911208484,6.6794573275818365,2
22283909,0.576172,0.576174,0.5762,1.0,344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.735592371937314,1.7384273719373324,352.7336860647086,0.0347690693566071,8.969651703404448,0.0,0.0,0.0,0.0,0.0,1
22309292,0.575163,0.575161,0.5752,1.0,302,0.0526254423451872,0.6,0.7,0.150867002998351,7.2,1.4,15.86,0.91,76,0.0305631329689753,1.6,1.4,0.0476959511616592,20.7,2.2,15.98,0.72,1.7386380968760708,1.7956880968764446,17.528483786037665,0.0368894496311957,6.692413378123836,1.738644793038665,1.7414697930386835,353.9823008826368,0.0780872956334547,17.135519179526913,1
22315266,0.618241,0.618247,0.6182,1.0,545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6174911756615766,1.6513761756617986,29.51158329625052,0.07744830252606,13.587335134747676,0.0,0.0,0.0,0.0,0.0,1
22316675,0.434423,0.0,0.2172,0.0,506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3019023216775203,2.335802321676237,29.49852507486306,0.0633011588313143,16.24251438252115,0.0,0.0,0.0,0.0,0.0,2
22317507,0.55108,0.0,0.2755,0.0,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.814617499798928,1.8485274997991497,29.489826009833347,0.0595819276424598,13.820711753528494,0.0,0.0,0.0,0.0,0.0,1
22319996,0.479505,0.479494,0.4795,1.0,514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0854823160559364,2.1254873160561987,24.99687539041228,0.0370145378903063,14.139285491323797,1.0854609030280191,1.1280759030282983,23.465915757208705,0.1622354200656724,4.312468698256669,1
22338901,0.498663,0.997202,0.7479,1.9998,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.005364306177138,2.009304306177164,253.807106597322,0.0356647390705652,4.024322143449166,1.002805940308746,1.048720940309047,21.779374931796667,0.1905794875655133,3.758422230508615,1
22345256,0.609943,0.609939,0.6099,1.0,287,0.1468679264072054,2.4,1.1,0.2211793085049032,3.9,1.6,16.31,0.68,78,0.0542393570181237,2.1,1.6,0.0995600068770708,8.9,2.2,16.34,0.56,1.6394979099511091,1.665092909951277,39.070130884682506,0.0458706058456558,5.287047549088576,1.6395199945505428,1.642319994550561,357.14285714051744,0.0985135070100811,18.52668090237344,1
22346514,0.606105,0.606121,0.6061,1.0,309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6498793567093677,1.7205593567098303,14.148273910490222,0.1141596928043408,9.584997135661396,0.2156633967324766,0.2224283967324833,147.81966001463414,1.8832555987270136,3.496383484340648,1
22363963,0.58204,0.582036,0.582,1.0,238,0.0923725919581447,1.3,1.0,0.1621292695533611,4.9,1.7,15.87,0.62,77,0.0422600613204357,2.2,1.5,0.0924982775983497,14.0,2.8,15.87,0.48,1.7180941674146468,1.785904167415091,14.74708745013197,0.0693709177895905,5.586757412913258,1.718106298641546,1.721001298641565,345.4231433483416,0.0967724095499326,21.0650082328816,1
22392699,0.540048,0.540053,0.5401,1.0,279,0.05677923047364,1.1,0.9,0.259615313197469,15.9,2.4,15.66,0.95,78,0.0282838562469653,1.2,1.1,0.0961003096682976,17.6,3.1,15.77,0.69,1.8516878207411869,1.9272428207416816,13.235391436615032,0.0693585143987575,11.24654257045866,1.0000367975467015,1.0030917975467215,327.33224222371484,0.0354571108698019,7.543236019361233,1
22424347,0.56792,0.567922,0.5679,1.0,505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7608099597629376,1.7947149597631598,29.49417490026394,0.0758136662779846,17.046379069947463,7.095221071946929e-05,7.095221071946929e-05,0.0,0.0,,1
22458998,0.560942,0.560954,0.5609,1.0,187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7827148159569912,1.8143948159571988,31.56565656544977,0.1164344780917202,6.555692710059473,0.0,0.0,0.0,0.0,0.0,1
22489941,0.455694,0.455698,0.4557,1.0,441,0.0529573952600882,2.2,1.3,0.0591122018466834,3.8,1.4,15.32,1.11,45,0.0259809803532337,5.1,1.9,0.0274779273804756,5.8,1.9,15.49,0.96,2.194453805556772,2.228278805555492,29.563932004075617,0.0767753714455868,12.194495012605357,1.1918099816705046,1.237504981670804,21.88423241040483,0.0547275120794246,3.4127188284220464,1
22515281,0.29078,0.290784,0.2908,1.0,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43902497834351,3.4729349783422263,29.48982601114296,0.0229499900398484,23.05353294955317,1.0003892059502366,1.0033542059502565,337.26812815965394,0.1029769279741837,5.187880648290427,2
22517148,0.339061,0.339061,0.3391,1.0,421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9493227301506515,2.983257730149367,29.468100782020265,0.0338752050915512,19.23981370814426,1.001273535584731,1.029358535584915,35.60619547777991,0.2829305539417149,4.660821836551597,2
22517285,0.65248,0.652491,0.6525,1.0,448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5326129398821131,1.592267939882504,16.76305422837061,0.049132924156481,9.64797500731943,1.0003892059502366,1.0035392059502573,317.46031745823774,0.1847714442612126,9.30997332056206,1
22518189,0.774108,0.774102,0.7741,1.0,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2918101194177525,1.3257551194179749,29.459419649239912,0.0848994981690083,12.752150957926418,1.0021927722718198,1.0195527722719335,57.60368663556733,0.1562491558248601,5.733704508831115,1
22518636,0.283996,0.283998,0.284,1.0,546,0.1065284993191606,3.5,1.8,0.121310236357939,5.6,2.0,15.32,0.43,70,0.0658169034046109,5.3,1.9,0.0663549564168895,5.1,1.9,15.38,0.33,3.521172698515912,3.555067698514629,29.502876531578632,0.030840639279937,21.31037815747773,1.7605530531216171,1.842173053122152,12.25189904427161,0.1064665077039076,4.54582326363137,2
22529369,0.509969,0.509971,0.51,1.0,518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.960903099964057,1.9818430999641945,47.755491881253526,0.061286426301905,10.37446311262246,1.0005169466456942,1.0046819466457215,240.0960384137932,0.0818754554275063,2.1764474034873,1
22530805,0.624472,0.624474,0.6245,1.0,459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.601352353981751,1.6352623539819728,29.489826009833347,0.0678297401552855,13.87812920476497,0.8006864211216993,0.8339964211219175,30.02101471010053,0.1423635669575689,3.600859718581032,1
22532172,0.520779,0.0,0.2604,0.0,417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9201993132175508,1.9540493132177723,29.542097488728174,0.1218449985295868,19.69858754763869,0.0,0.0,0.0,0.0,0.0,1
22542105,0.574095,0.574105,0.5741,1.0,537,0.080186074377766,19.7,3.2,0.0766175888429523,20.0,2.9,14.51,0.56,44,0.0542047815891645,5.4,1.5,0.0647033661575354,5.9,1.7,14.43,0.42,1.7418717056105162,1.775731705610738,29.53337271097013,0.0495083210116338,13.557970965097446,0.7391238646429203,0.7419938646429391,348.4320557468463,0.2563995047782068,9.91813344082077,1
22542640,0.425976,0.425968,0.426,1.0,586,0.188326679068487,3.2,1.5,0.3190615521377004,5.2,2.0,15.89,0.33,45,0.1180844361000381,16.1,3.0,0.1283591378423653,11.7,2.9,15.86,0.33,2.3475474216232124,2.381397421621931,29.54209749004011,0.0189913780095608,15.868510054382538,0.7824500024923036,0.7915750024923633,109.58904109517248,0.0810033716721096,5.009580367141961,2
22571231,0.612483,0.612487,0.6125,1.0,500,0.0570447476197028,1.2,1.0,0.0723609310374723,3.0,1.2,15.56,0.64,46,0.0322302592449558,1.3,1.1,0.0403202958073816,2.4,1.4,15.54,0.51,1.6326979899913627,1.669237989991602,27.3672687463998,0.0759092580891444,16.52946846397212,0.630104949347506,0.6515599493476466,46.6091820085504,0.1287685997856038,6.996034834282974,1
22577615,0.334049,0.66808,0.5011,1.9999,524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9935760436746137,3.027441043673332,29.529012255657985,0.0357744254184234,19.927726279645064,0.0,0.0,0.0,0.0,0.0,2
22597768,0.594145,0.594142,0.5941,1.0,334,0.0461906452422491,1.5,0.9,0.1592832429117804,23.5,2.7,15.66,0.89,54,0.0243917495500155,1.4,1.4,0.0287022289797357,4.5,1.6,15.73,0.71,1.6830905915890806,1.7170005915893027,29.489826009833347,0.084625102787192,13.169686274404638,1.683073616735913,1.6877236167359435,215.05376343945136,0.0403523969667608,5.44675061346472,1
22601072,0.333353,1.000061,0.6667,3.0,343,0.0575966030956324,4.0,1.2,0.0807236112789558,5.9,1.9,15.58,1.01,53,1.2125083064021824e-06,1.0,0.8,0.0597346418048942,59.9,2.5,-9066.92,9083.33,2.999821763126149,3.0026217631260432,357.1428571563778,0.1163445282983492,33.56563435627984,1.0026851397675496,1.00577013976757,324.1491085878045,0.7305489071892819,15.689137969646415,1
22603370,0.409639,0.409634,0.4096,1.0,336,0.1611104724059226,0.8,0.8,0.5112838405830893,3.6,1.9,16.61,0.35,108,0.0886043650153866,1.7,1.3,0.1328570378670798,4.2,1.9,16.59,0.25,2.4411767180304054,2.477731718029021,27.3560388466108,0.0286429271527811,11.03281111923872,2.4412152332195736,2.5340952332160573,10.766580534429991,0.0188614451125214,6.94054866152194,2
22624786,0.612987,0.612985,0.613,1.0,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.631357104946343,1.6678871049465822,27.374760470666544,0.0504927687483526,11.00461111852274,0.0,0.0,0.0,0.0,0.0,1
22630236,0.499287,0.498476,0.4989,0.9984,212,6.029331403984835e-05,37.4,4.9,0.1650725503862444,14.2,2.3,16.3,5487.91,57,0.025029050917196,3.2,1.4,0.1400020089576678,91.6,5.2,15.91,0.92,2.0028565713096995,2.006171571309721,301.6591251865405,0.1692511529143383,11.198089525101876,1.002457025474727,1.006127025474751,272.47956403091246,0.1520903114695206,8.788115264828694,1
22632472,0.642078,0.642081,0.6421,1.0,281,0.0798450272224704,0.7,0.8,0.1069001044438298,1.1,0.9,16.13,0.6,55,0.0274248957989926,0.7,0.8,0.0375513482618595,1.2,1.1,16.07,0.44,1.557444207727131,1.6280342077275936,14.16631250876114,0.0494807968088953,6.148949018747452,1.557405536553284,1.5602805365533028,347.82608695424307,0.1445273462030653,17.514410503043077,1
22639551,0.661227,0.661225,0.6612,1.0,298,0.0479571347987086,4.9,2.0,0.0785393264344029,20.4,3.0,14.24,0.56,56,0.0284724236422618,1.8,1.1,0.0402124650807189,4.6,1.6,14.23,0.46,1.5123388660491976,1.531483866049323,52.232958996785,0.0721346309029942,9.345040329206189,1.5123469964332412,1.5341069964333838,45.95588235264011,0.051052297941288,7.534679678147223,1
22656422,0.606281,0.606341,0.6063,1.0001,473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6494008686721822,1.6833208686724044,29.481132075278563,0.0880332762754284,11.408009384761913,0.6463169826450086,0.6676169826451481,46.94835680720417,0.1709003740552199,3.695149781327447,1
22656713,0.583485,0.583487,0.5835,1.0,458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71384119916716,1.747736199167382,29.50287653026844,0.0724138074139933,12.455488178289013,1.0024427722718214,1.00527777227184,352.7336860647086,0.1500037053136612,6.976614092960118,1
22660510,0.545501,0.545498,0.5455,1.0,438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8331775264557144,1.867027526455936,29.542097488728174,0.0799947294229735,11.195755573075829,0.0,0.0,0.0,0.0,0.0,1
22678238,0.566114,0.566116,0.5661,1.0,312,0.0510083967291999,2.6,1.4,0.0786569538307577,10.1,1.9,15.18,1.13,73,0.0275413253580914,2.9,1.5,0.0370325265501662,7.9,2.0,15.37,0.83,1.7664281783558402,1.837183178356304,14.133276800133542,0.0519033414387099,5.208951551052686,1.7664207159698926,1.7693157159699116,345.4231433483416,0.0950051098882147,19.004563930910702,1
22682678,0.573843,0.573841,0.5738,1.0,267,0.0622096017345491,1.1,0.9,0.1697378074591214,6.4,2.1,15.8,0.79,75,0.0310417983198858,2.0,1.1,0.0803232473594059,20.8,2.2,15.9,0.61,1.742635451952897,1.8104304519533407,14.750350320723486,0.0573151399401422,4.46448361997017,1.7426435238284996,1.745443523828518,357.14285714051744,0.0539997600864046,14.196073582500448,1
22705180,0.487561,0.487564,0.4876,1.0,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0510242220621224,2.0751842220622807,41.39072847655003,0.083478360229383,7.072386200932765,0.8141239682995332,0.817003968299552,347.2222222199475,0.8063097710777334,4.58702583620056,1
22714229,0.327808,0.32781,0.3278,1.0,282,0.1066021979488625,16.1,3.3,0.1581957135789895,25.2,4.8,14.34,0.33,75,0.0801176678155529,0.9,1.2,0.0839418173256636,2.0,1.2,14.3,0.29,3.050567907572101,3.12112290756943,14.173339948095212,0.0483346751700043,19.393254143581235,0.9997669239715216,1.0168769239716338,58.44535359400636,0.05603353482239,7.592714560522413,2
22717785,0.49983,0.999871,0.7499,2.0004,406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000681343352114,2.071206343352576,14.179369017985849,0.0823294760808617,8.569228659027969,0.0,0.0,0.0,0.0,0.0,1
22720792,0.367152,0.367156,0.3672,1.0,280,0.1044278828952523,6.8,1.7,0.4948926128019068,27.4,5.7,15.23,0.4,78,0.043524102756312,0.9,1.0,0.2788616365333562,32.9,5.2,15.25,0.29,2.723667581774445,2.794222581771774,14.173339948095212,0.03098945237587,12.49436253655318,0.9078796567140056,0.9213096567140936,74.46016381187259,0.029278677584867,6.722231292853086,2
22768799,0.522657,0.499352,0.511,0.9554,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9132999272761608,1.9472149272763828,29.485478401693904,0.094291701432856,4.641386582120843,0.0,0.0,0.0,0.0,0.0,1
22780467,0.624468,0.624469,0.6245,1.0,203,0.0538964654215472,0.9,0.9,0.1556478434904067,9.2,2.2,15.5,0.71,92,0.0268420162716007,1.8,1.2,0.064746800547484,29.1,2.4,15.51,0.59,1.6013641753914003,1.6459591753916925,22.424038569199435,0.0515591549519368,5.894297585074946,1.6013614123686029,1.6042114123686215,350.8771929801575,0.0758486863644704,21.672244398979064,1
22781073,0.59897,0.598973,0.599,1.0,227,0.1710685147753252,2.3,1.1,0.2089144209865072,3.3,1.5,16.4,0.61,91,0.032751625913906,1.2,1.1,0.0625438159541485,5.4,1.5,16.44,0.53,1.669533071863768,1.6874730718638855,55.74136008882101,0.0675789158889779,5.284320095140107,1.6695093970150672,1.6723243970150856,355.23978685380064,0.0683349187542931,12.183656126340166,1
22783656,0.577518,0.57753,0.5775,1.0,214,0.0856333665665602,0.9,0.9,0.136742923788392,1.5,1.3,16.07,0.83,90,0.0304496924908239,1.2,1.2,0.0865150648044225,25.4,3.0,16.12,0.59,1.7315473832717354,1.8020523832721973,14.18339124875468,0.0917204101156446,6.68873007888112,1.7314990828363008,1.7343590828363196,349.65034964805903,0.0541204741216122,16.364165344601616,1
22791802,0.313276,0.313276,0.3133,1.0,156,0.1315861322849413,1.3,1.0,0.4086640344960137,4.2,2.2,15.69,0.41,82,0.0555002814115288,1.0,1.1,0.2067138281335138,15.4,3.3,15.84,0.26,3.192069292549579,3.2598592925470125,14.751438265789316,0.0394960948423506,7.58357170178563,1.5960438893312083,1.5992338893312292,313.47962382239774,0.0296373628880085,9.334889087818205,2
22792891,0.669661,0.669659,0.6697,1.0,214,0.1423532710489824,1.0,1.0,0.2079925543167817,2.2,1.4,15.88,0.42,170,0.0451872462276415,1.5,1.2,0.0812182676590406,5.7,1.9,15.84,0.35,1.493291823358574,1.563476823359034,14.24805870190851,0.072954854332646,2.8109334992205395,1.4932947372370269,1.496244737237046,338.9830508452369,0.0786601292005895,19.7309697536992,1
22793705,0.561439,0.561434,0.5614,1.0,228,0.0543404720418394,22.1,1.9,0.1916713859501418,70.7,5.3,14.59,0.81,173,0.0281802748936586,2.7,1.4,0.0800899491540768,20.3,3.7,14.63,0.64,1.781138711322006,1.8514087113224664,14.230823964614329,0.1071598485154477,6.500896249519468,1.7811631964404648,1.7839781964404833,355.23978685380064,0.0418503685909107,19.48298821281653,1
22797316,0.657053,0.657048,0.6571,1.0,173,0.077344011829358,1.3,0.9,0.2025157986927022,2.8,1.9,15.18,0.34,173,0.0431685976406262,1.5,1.1,0.1016474993690839,9.0,2.3,15.19,0.32,1.521948063788575,1.563003063788844,24.357569114442796,0.1903288774076846,5.840305513744403,1.5219597058876044,1.524804705887623,351.49384885534226,0.0805740465981816,17.94667718096663,1
22804366,0.46044,0.460502,0.4605,1.0001,225,0.1375462980957848,1.9,1.1,0.3480655791804186,7.8,1.7,15.88,0.72,85,0.0776251571963682,18.1,3.8,0.0812167212340912,18.3,4.0,15.82,0.69,2.171836197467744,2.205626197466464,29.59455460307362,0.0984263166590366,10.01221891633136,2.171556674545259,2.174391674545152,352.7336860803731,0.0574815764516794,16.66967295434369,1
22828215,0.574536,0.57454,0.5745,1.0,585,0.0415917265429262,12.5,1.5,0.1406878515032176,48.3,3.8,14.69,0.72,44,0.0317183613990928,5.5,1.4,0.0568195981854221,15.1,2.6,14.66,0.59,1.7405341082281078,1.7743891082283296,29.53773445557373,0.060715983477435,14.619873943601434,0.9995990775372212,1.0024240775372395,353.98230088262284,0.3533369879936132,16.773369817838024,1
22839182,0.577744,0.577748,0.5777,1.0,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7308696322370678,1.76480463223729,29.46810078071162,0.0592289584447968,15.444697507550664,0.8653897773614776,0.8870997773616198,46.06172270812753,0.1673908880412334,6.140737122894806,1
22843222,0.361808,0.361811,0.3618,1.0,398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.763899386376615,2.797794386375332,29.502876531578632,0.0226044031830653,13.987456532240056,0.0,0.0,0.0,0.0,0.0,2
22857421,0.487738,0.499326,0.4935,1.0238,488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0502814290604645,2.0841564290606867,29.520295202758444,0.0534775143851991,14.17554575431439,0.9999157003448608,1.0032407003448824,300.75187969727784,2.210555212081517,35.70577259388868,1
22865691,0.456706,0.45671,0.4567,1.0,568,0.0414727597092535,2.5,1.1,0.0490280331288083,8.9,1.3,15.39,1.19,45,0.018210309707799,2.7,1.3,0.0238909787154567,3.5,1.7,15.49,0.94,2.1895927533105115,2.223392753309232,29.585798817688097,0.0523813647589646,10.833606803568449,1.186816416294857,1.1916364162948885,207.4688796666906,0.0947334220750434,6.733741290823149,1
22911175,0.564211,0.564215,0.5642,1.0,276,0.0396474689602873,1.0,0.9,0.0747773098671161,6.7,1.2,15.68,0.88,54,0.0307383667092417,1.8,1.4,0.0229003292299477,9.5,1.2,15.73,0.65,1.7723857140692076,1.8089007140694469,27.3860057508818,0.0881630396406865,8.29104205398478,1.7723092764090609,1.8310542764094455,17.022725338215146,0.0354981699250324,5.040382109793324,1
22924523,0.583239,0.583138,0.5832,0.9998,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.714561521194992,1.795766521195524,12.314512653081076,0.0734817220939021,2.565988665278617,0.1420149023412735,0.1420149023412735,0.0,446.2315726414504,19.26599055733805,1
22925465,0.302109,0.302104,0.3021,1.0,344,0.1034269650225069,0.7,0.8,0.1640974511638867,2.0,1.2,16.33,0.47,56,0.0476093124667078,1.2,0.9,0.0323741297874501,1.2,0.6,16.42,0.34,3.310065859615515,3.34664585961413,27.33734281131377,0.051404123295106,23.91575117411245,1.6550741960140525,1.6977991960143322,23.405500292415415,0.0490935386898137,9.065800108520095,2
22944723,0.469072,0.469061,0.4691,1.0,250,0.0932900388506462,4.4,1.3,0.1618496409948405,8.9,2.1,15.9,0.82,58,0.0646928340851237,9.6,3.1,0.1200288525062765,65.4,4.2,15.92,0.68,2.131871152591009,2.21794115258775,11.618450099196671,0.048293948147265,9.027315078629222,0.7106662726953774,0.719916272695438,108.10810810739989,0.0916111978662879,7.535253396437881,1
22944851,0.582094,0.582077,0.5821,1.0,323,0.1071915705255336,2.2,1.0,0.1123405900770152,2.3,1.0,16.11,0.56,58,0.0445764438233182,3.1,1.3,0.0465748359481217,5.4,1.3,16.2,0.45,1.717934825145463,1.7544598251457022,27.37850787114165,0.0634490868624912,9.162672163868171,1.7180332489817427,1.722488248981772,224.46689113208728,0.0328826107997366,5.948291722195283,1
22952653,0.370275,1.110844,0.7406,3.0001,273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7006954313869938,2.7372654313856093,27.344818157994467,0.0281071081154507,8.514030046595195,0.0,0.0,0.0,0.0,0.0,2
